2017.7,2712.5,1346.8,4232,2075.9,6,3,0,0,1,1123.3,591.04,1,1
16930,1793,1595,1392.1,3780,3,7,1154.5,471.48,1,836.78,1004.4,1,1
29924,3744.9,1386.2,3615.9,2312,6,3,1154.5,471.48,1,1025.8,698.06,1,1
45254,2549.6,7782.7,672.1,6879.9,1,3,2444.7,3611.2,1,NaN,1706.3,2,0
67689,2716.3,4371.7,3816,3032,3,2,376.1,1720,1,388.01,602.45,2,0
85687,7989,4689.1,1808,3392.1,1,3,1007.6,1192.2,1,NaN,873.85,2,0
1.0722e+05,2674.2,1292.5,8383.9,1900,8,3,1007.6,1192.2,1,2775.5,660.98,1,1
1.2549e+05,3529.6,1870.7,3112,9763.9,5,9,1166.5,1060.5,4,1754.4,2472,1,1
1.4749e+05,4635.1,11476,5588.4,3148,10,4,1166.5,1060.5,2,1634.5,1262.2,1,1
1.7635e+05,3095.8,5519.8,1256,4024,2,5,1320.8,787.77,1,299.81,867.85,1,1
1.9386e+05,5183.1,3713.3,10013,7492,9,3,1320.8,787.77,4,2929.4,1916.6,2,0
2.2475e+05,8764.2,14228,6512.1,6175.8,3,11,197,597.64,1,2584.8,1310.6,2,0
2.6449e+05,6895.2,5314.5,2872,3604.1,4,3,197,597.64,1,1013.5,1473.9,1,1
2.8685e+05,6300.7,8853.9,2824,6008,4,14,413.9,447.65,2,1445.1,938.54,1,1
3.1481e+05,8052,3023.5,3080,3268,4,2,413.9,447.65,1,716.74,1719.7,2,0
3.3608e+05,1788.6,10161,6648.1,6460,3,8,1876.4,677.95,1,3544.5,1996.4,1,1
3.6549e+05,2736.4,2582.4,6967.9,3395.9,10,3,1876.4,677.95,4,2159,1000.4,2,0
3.852e+05,2491.8,12117,4040,6588.1,4,18,516.35,309.56,2,1796.4,1411.9,1,1
4.1439e+05,2879.1,3316.3,3016,2004.1,6,3,516.35,309.56,1,825.94,601.76,1,1
4.2961e+05,3145.4,6656.7,1671.9,4536,3,12,599.95,339.13,2,1291.9,1115.2,1,1
4.5019e+05,3357.3,2377.7,2751.9,2223.9,5,2,599.95,339.13,1,703.33,1154,1,1
4.6502e+05,1615,2475.3,1088.1,3352.1,2,5,1143.8,637.4,1,362.11,746.92,1,1
4.7815e+05,3353.7,1556.7,2104,1731.9,4,3,1143.8,637.4,1,774.98,545.49,1,1
4.9061e+05,1626.6,5055.9,2112,5416,3,13,435.6,405.68,2,958.73,1115.7,1,1
5.0871e+05,2209.5,2142.1,2032,2112,4,2,435.6,405.68,1,660.42,1086.2,1,1
5.2115e+05,5010.8,9332.9,8600,4379.9,7,3,1651.7,1364.1,1,3495.2,1042.9,2,0
5.5289e+05,2401,2509,6567.9,4923.9,15,3,1651.7,1364.1,2,1335.9,1818.3,2,0
5.7298e+05,2188,9215.3,2728,6788.1,4,18,2264,261,1,1132.3,1762.7,2,0
5.9808e+05,4340.6,2641.4,6952,6072,16,5,2264,261,3,1838,1512.6,2,0
6.22e+05,3150.8,8384.1,1119.9,5124,1,5,1673.9,1012.7,1,NaN,998.09,2,0
6.4385e+05,4147.3,3454,6416,3439.9,14,4,1673.9,1012.7,2,1591.1,1139,2,0
6.6517e+05,2619.7,12392,3432,7567.9,6,13,1159.4,419.71,2,1383,1804.4,1,1
6.9511e+05,7084.2,3398.2,4183.9,5160.1,13,5,1159.4,419.71,2,1037.6,1235.2,2,0
7.1948e+05,1833.3,13489,2560.1,6540,4,13,960.65,414.27,2,1033.2,1558.5,2,0
7.4842e+05,12955,1685.1,6744.1,2739.9,14,3,960.65,414.27,2,1666.1,1080.9,2,0
7.7616e+05,3703.7,8420.2,5551.9,6527.9,9,14,795.37,376.59,3,2092.4,1862,1,1
8.043e+05,6069.3,1345.8,5624,3372,15,4,795.37,376.59,2,1533.4,1003.9,2,0
8.2467e+05,3370.9,8466,9168,8128,10,23,642.22,265.94,5,2615.6,1978.1,2,0
8.583e+05,6519.5,1916,4288,2764,12,3,642.22,265.94,2,1131.4,6992.9,1,1
8.7801e+05,2145.1,7684.6,2464,7632,5,27,517.75,227.5,4,963.65,2046.4,1,1
9.0218e+05,3170.2,9630.4,4615.9,4808.1,13,3,517.75,227.5,2,1326.9,3493.3,2,0
9.2899e+05,1932.5,7246.6,3648,7252,7,12,1003.7,531.62,2,1457.6,1636.2,1,1
9.5287e+05,3619.9,3567.2,6152,2936,21,4,1003.7,531.62,3,1638.7,620.98,2,0
9.7319e+05,2780.5,7199.8,2552.1,6251.9,6,13,1337,329.39,2,1135.7,1906.3,1,1
9.9596e+05,3841,2089.1,7272,2476.1,15,4,1337,329.39,2,1870.5,796.22,1,1
1.0162e+06,1565.3,6690.2,3256.1,4648.1,6,3,1928.8,1751.2,1,1056.3,1478.7,1,1
1.0362e+06,5243.2,1863,4599.9,4308.1,12,4,1928.8,1751.2,2,1157.2,1205.4,1,1
1.0565e+06,1875.4,2886.4,960,3688,3,5,1781.3,500.87,1,390.82,1319.8,1,1
1.0702e+06,2872.2,1542.9,6120,4048,22,5,1781.3,500.87,3,1612.3,947.87,1,1
1.0891e+06,2026.2,4733.3,1976,3816,3,5,1500.2,675.97,1,927.13,1156.9,1,1
1.1059e+06,4143.6,2097.9,2703.9,2776,5,2,1500.2,675.97,1,851.96,1385.9,1,1
1.1215e+06,3088.9,7965.8,3432,6700,4,17,660.05,321.14,2,1338.6,1395.6,1,1
1.1469e+06,2464.4,4473.4,4415.9,4808.1,14,3,660.05,321.14,2,1257.5,1352.1,2,0
1.1667e+06,1737,12038,1636,6944,4,15,1204.9,356.52,2,601.43,1544.5,2,0
1.1934e+06,5442.3,2850.6,4688.1,3732.1,14,3,1204.9,356.52,2,1339.9,1122.9,2,0
1.2147e+06,2212.3,5848.7,6160,7528.1,6,14,1740.8,327.13,2,2151.5,1904.7,1,1
1.241e+06,3831.4,4177.1,6726.9,2379.9,22,4,1740.8,327.13,3,1861.1,1387.1,2,0
1.2624e+06,3340.4,2677.2,1512,4740,3,7,1737,531.82,1,877.42,1246.4,1,1
1.279e+06,1142.7,1258.5,2432,1916.1,5,3,1737,531.82,1,863.99,434.26,1,1
1.2901e+06,1453.3,1140.9,1584,3683.9,2,5,1482.9,637.7,1,939.04,884.4,1,1
1.3025e+06,3205.6,2784,4423.9,1924,13,3,1482.9,637.7,2,1252.2,788.64,1,1
1.3189e+06,2150.3,8308.9,2216,6688,5,22,607.53,248.74,3,752.23,1682.6,1,1
1.3428e+06,3925.9,1748.5,4480,1752,13,4,607.53,248.74,2,1234.6,530.03,1,1
1.3588e+06,1410.1,4647.9,2487.9,6111.9,5,12,1468.8,318.93,2,824.1,1585.4,1,1
1.3772e+06,5831.7,1098.6,4439.9,6020,13,6,1468.8,318.93,2,1259,1889.7,1,1
1.3984e+06,1138.3,6450.9,1943.9,6935.9,5,21,726.5,267.06,2,685.47,1559.1,1,1
1.4187e+06,10248,2015.6,4991.9,3792.1,12,3,726.5,267.06,2,1330.3,456.1,1,1
1.444e+06,1574.9,5994,2311.9,7164,5,22,719.33,265.66,3,756.64,1869.9,1,1
1.4653e+06,4037.2,3483.2,5560,6844,13,5,719.33,265.66,2,1568.9,869.2,2,0
1.489e+06,3909.3,4272.6,1004.1,3588.1,1,5,1725.2,502.3,1,NaN,1012.8,2,0
1.506e+06,5591.7,1625.4,4599.9,5576,12,6,1725.2,502.3,2,1246.3,1106,1,1
1.5276e+06,1673.5,6797.3,2503.9,6463.9,6,13,1369.2,340.97,2,835.21,1775.3,1,1
1.5492e+06,2912.6,4343.3,5103.9,2308.1,12,3,1369.2,340.97,2,1455.2,558.36,1,1
1.568e+06,1044.7,1392.8,1376.1,4132,2,5,1651.1,517.67,1,808.93,1152.1,1,1
1.5803e+06,2247,5522.3,5159.9,2967.9,12,6,1651.1,517.67,2,1400.6,716.21,1,1
1.6001e+06,1490.8,9122.7,2016,6012.1,6,13,1035.8,368.84,2,646.24,1499.5,1,1
1.6232e+06,11072,8692.7,5720,2723.9,15,3,1035.8,368.84,2,1608.4,2337.3,2,0
1.6555e+06,1448,4273.8,2000,3352.1,5,3,1859.8,1048.3,1,705.69,1813.3,2,0
1.6705e+06,2204.8,1571.4,6112,5264,12,6,1859.8,1048.3,2,1614.9,1832.2,2,0
1.6894e+06,1388.5,3698.4,1968.1,4816,3,5,2849.2,530.27,1,914.33,1880.7,1,1
