17.7,4297.9,1018,1960,1812,6,3,0,0,1,603.64,395.23,1,1
13512,1388.4,1711.8,2015.9,5616,5,11,952,440.44,1,658.4,1425.4,1,1
28158,1888.3,1695.3,2544,1568,6,3,952,440.44,1,780.43,596.86,1,1
40384,1417,1437.2,1072,3556,2,5,1335.6,572.13,1,492.15,1125.9,1,1
52027,14461,1560.1,4863.9,1879.9,11,3,1335.6,572.13,1,1418.4,587.75,2,0
79083,1568.8,2467,2888,5820,7,13,594.77,379.08,3,764.23,1643.3,1,1
95964,5416.8,1303.5,3432,1428,8,3,594.77,379.08,1,1469.6,489.23,1,1
1.1191e+05,2072.4,1730.3,2872,7715.9,7,17,509.4,429.86,4,1090.5,2123.3,1,1
1.3058e+05,2754.8,1147.1,4088,1936,12,4,509.4,429.86,2,1305.3,718.97,1,1
1.4472e+05,2167,2023.6,1032,4348,2,9,791.5,446.36,1,708.31,1271.3,1,1
1.5867e+05,7665.1,1208.3,6064,1616,11,3,791.5,446.36,1,2016.8,590.95,2,0
1.7905e+05,1834.9,2870.3,1824,6920,4,11,934.25,567.94,2,822.77,1763.6,1,1
1.961e+05,1451.2,1189.2,1719.9,2408,4,3,934.25,567.94,1,631.34,736.45,1,1
2.0686e+05,1773.7,1578.1,1192,3720,2,5,608.8,881.2,2,582.66,1155.5,2,0
2.1925e+05,1985.4,1080.8,1936,1864,5,2,608.8,881.2,1,590.18,319.61,1,1
2.2994e+05,1011.5,4168.2,1528,3884,3,7,1174.5,425.9,1,626.46,1031.5,1,1
2.4477e+05,1734.4,598.7,4119.9,2456,10,6,1174.5,425.9,5,1273.4,741.82,1,1
2.5815e+05,1128.9,2874.7,2632,5696,6,12,765.95,407.12,2,1038.1,1703.8,1,1
2.7468e+05,6814,1680.9,4192,1708,6,3,765.95,407.12,1,1257.9,672.14,1,1
2.9363e+05,1880.4,7698.9,1240,3328,2,4,1095.1,742.45,1,912.05,2025.2,2,0
3.1229e+05,4205.5,2097.8,2744,1840,5,3,1095.1,742.45,1,873.48,954.27,2,0
3.2681e+05,2855,3023.4,1496,2951.9,3,5,1144,450.63,1,614.72,876.85,2,0
3.408e+05,1627.3,1752,2368,1020,4,3,1144,450.63,1,1035.7,368.26,1,1
3.5176e+05,2633.9,1437.8,1664,4036,4,7,1149.5,463.7,1,754.48,1140.2,2,0
3.6539e+05,1079.9,1327.3,2848,1284,4,2,1149.5,463.7,1,1125.7,548.71,1,1
3.7651e+05,1428,2392.1,1944,6427.9,5,11,1346,517.54,1,775.71,1684.9,2,0
3.9324e+05,4912.1,1224.7,5552,3948,8,6,1346,517.54,3,1673.2,952.71,1,1
4.1268e+05,1379.9,2300,1848,4168,5,7,1219.2,502.54,1,576.37,1144.2,2,0
4.2682e+05,8233.3,3061,5008,2476,10,3,1219.2,502.54,2,1377.7,2183.9,2,0
4.4951e+05,2008.6,1447.4,2088,4292,2,5,1206.8,879.07,1,1227.5,850.5,1,1
4.6385e+05,1855,850.6,4224,1972,6,3,1206.8,879.07,2,1244.6,767.64,2,0
4.7695e+05,1625.4,2345.2,3936,6164,6,9,1264.8,630.74,1,1310.1,1048.7,1,1
4.9471e+05,2211.7,1268,4640,3655.9,6,6,1264.8,630.74,2,913.13,876.23,2,0
