17.7,3444.8,2833.3,7120,1608,6,3,0,0,1,1810.3,437.32,1,1
19584,2019.1,2810.5,1024,4524,3,7,1556.4,339.92,1,728.91,1348,1,1
33729,2972.2,8672.7,1224,2668,3,3,542.2,340.9,1,944.46,512.41,2,0
52862,3861.2,3296.8,5768,3348,4,5,1479,427,1,2739.7,936.75,1,1
73012,6308.2,1305,7984,3700,11,6,1479,427,4,2364.3,1224.1,1,1
96631,1908.9,3607.2,2360,7124,4,9,1397.2,485.7,3,1235.8,2341.6,1,1
1.153e+05,6541.4,2065,6008,1496,7,3,1397.2,485.7,1,2231.5,485.87,2,0
1.3538e+05,2012.6,4252.7,2856,7804,5,9,1098.5,614.48,4,1240.5,2588.5,1,1
1.563e+05,5046.8,1200.6,6464,3072,10,4,1098.5,614.48,2,1861.4,1008.1,1,1
1.7581e+05,1977.6,2953.6,1296,4300,2,5,2169.1,587.63,1,1080.8,1201.1,1,1
1.9048e+05,9596.6,2937.9,7328,4988,9,6,2169.1,587.63,2,2570.4,2008.8,1,1
2.1963e+05,4171.2,5496.7,5639.9,5115.9,3,5,2659.4,660.17,1,2692.8,1548.1,2,0
2.4404e+05,6382.9,2213.7,7176,2044,8,4,2659.4,660.17,2,1959.3,825.23,2,0
2.6587e+05,3655,3898.8,1592,4612,3,5,1598.4,515.6,2,1243,1741.2,2,0
2.8369e+05,6596.1,1862.4,10018,3064,7,2,1598.4,515.6,3,4049.7,1979.9,1,1
3.0907e+05,1591.3,3443.8,880,5080,3,7,2648.7,314.24,1,341.32,1785.2,1,1
3.2385e+05,3888.4,993.6,5880,3268,10,6,2648.7,314.24,4,1963.2,1052.9,1,1
3.4205e+05,2067.9,4231.3,2104,7012,3,9,1334.7,672.45,2,972.27,2355.5,2,0
3.6172e+05,8848.3,1267.8,7816,4100,8,6,1334.7,672.45,2,2294.6,1492.5,2,0
3.8791e+05,2804.7,3732.8,2032,5959.9,3,6,1560,697.33,2,870.95,1551.4,1,1
4.0629e+05,9663.6,1461.5,5680,3924,7,2,1560,697.33,2,1865.9,2087.4,1,1
4.3073e+05,5203.8,5180.6,4776,3752,2,4,2143.7,658.15,1,3247,1221.7,2,0
4.5341e+05,4242.4,3446.3,4664,3120,8,3,2143.7,658.15,2,1651,1407,1,1
4.7268e+05,3834.6,6781.6,1704,7103.9,3,8,1449.5,730.56,2,741.59,1579.9,2,0
4.9606e+05,4871.2,2167.2,4832,1620,6,2,1449.5,730.56,2,1633.5,868.33,1,1
5.1371e+05,5405,9809.7,5272,6276,6,9,1694.8,425.07,2,1962.2,1960.9,2,0
5.4409e+05,7929.6,2741.7,9504,5071.9,8,6,1694.8,425.07,2,2775.5,1883.2,1,1
5.7326e+05,4845.7,4242.7,5080,6660,1,7,1809,456.5,2,NaN,5892.6,2,0
5.9783e+05,9742.8,2830.7,6424,2596,6,3,1809,456.5,2,2226.6,1153.6,1,1
6.234e+05,2995.7,3204.5,912,4940,2,5,2761.9,602.03,1,475.18,1517,1,1
6.399e+05,8331.8,3351.5,5680,3792,8,6,2761.9,602.03,2,1872.1,959.36,1,1
6.65e+05,2212.2,3964.1,3128,7204,6,9,1779.7,370.77,2,1024,2168.4,1,1
6.8564e+05,3694.7,1786.7,5112,2708,6,3,1779.7,370.77,2,1662.9,824,1,1
7.0335e+05,1916.9,3575.3,1800,7252,5,9,1869.9,445.37,2,631.39,2136.8,1,1
7.2242e+05,5144.9,1156.3,7600,3112,9,4,1869.9,445.37,2,2433.1,1311.9,1,1
7.4367e+05,2962.4,4009.7,2280,6352,5,6,1991.6,528.27,2,757,1842.9,1,1
7.6303e+05,5060.4,1196.1,4944,3824,9,6,1991.6,528.27,2,1573.7,1104.2,1,1
7.8238e+05,2764.5,4862.2,4288,6732,5,6,2467.9,469.37,2,1637.3,2566.4,1,1
8.0479e+05,3939.7,1686,5215.9,1836,6,3,2467.9,469.37,2,1727.6,792.62,1,1
8.2182e+05,2252.3,2902.7,1552,5576,5,8,1645,377.98,2,515.27,1863.4,1,1
8.3861e+05,2765.5,2002.5,6424,1808,7,4,1645,377.98,2,2384.7,687.54,1,1
8.5523e+05,2313.9,3595.7,3840,5752,7,6,2078.1,310.63,2,1309.9,1875.8,1,1
8.7513e+05,3244.7,590.3,8472,2692,9,5,2078.1,310.63,2,2820.9,895.63,1,1
8.9431e+05,1483.1,4169.6,1936,5972,4,9,1721.3,348.88,2,971.98,1971.7,1,1
9.1179e+05,2797.7,1753.1,5144,1876,9,4,1721.3,348.88,2,1685.2,538.52,1,1
9.2734e+05,2758.2,4841.7,768,5036,2,3,4315.6,480.4,1,384.67,2568.5,1,1
9.4437e+05,10452,5713.8,9008,3320,5,5,4315.6,480.4,2,3592.1,1292.2,2,0
9.7685e+05,2875.5,3653.9,2992,5607.9,3,5,3898.2,428.57,1,1646.2,2374.6,1,1
9.9559e+05,2414,1387,3624,3580,7,5,3898.2,428.57,2,1255.9,1195.6,1,1
1.0105e+06,2248.4,3821.8,1112,5028,3,5,3327.2,461.6,1,466.29,2023.3,1,1
1.0273e+06,1436.6,2428.3,6208,748,7,2,3327.2,461.6,2,1932.2,217.79,1,1
1.0425e+06,4046.9,6420.5,6152,9879.9,4,4,3483,2562,2,2387,3448.4,1,1
1.0728e+06,14269,5003.6,1432,976,2,1,3483,2562,0,627.91,NaN,2,0
1.099e+06,3512.3,3230.6,4904,5152,6,9,1508.4,305.2,2,1775,1689,1,1
1.1198e+06,9496.4,2929.3,7919.9,707.9,6,3,1508.4,305.2,1,3340.3,270.89,2,0
1.1452e+06,2936.1,5077.3,3288,8472,3,7,6198,401.2,1,1141.1,3420.2,2,0
1.1692e+06,7072.3,1291.7,8920,1172,8,3,6198,401.2,2,3024.3,408.06,2,0
1.1916e+06,1921.7,3382.8,712,4284,3,7,2543,297.8,1,252.86,1588,1,1
1.2061e+06,6959.8,4813.9,5047.9,1059.9,5,3,2543,297.8,1,1822.8,1509.5,1,1
1.2277e+06,1490.8,3093.9,840,2944,2,5,1481.1,359.63,1,412.95,890.3,1,1
1.2405e+06,2024.4,1122.3,4592,2192,6,3,1481.1,359.63,2,1587.5,633.48,1,1
1.2543e+06,1793.7,2084.4,2048,5916,5,7,1556.8,583.6,2,693.2,1837.2,1,1
1.2707e+06,6543,987.4,5784,2064,7,4,1556.8,583.6,2,1843.3,740.58,1,1
1.2903e+06,1780.1,2942.3,1991.9,5236,5,6,1745,463.3,2,656.75,1573.7,1,1
1.3063e+06,3168.8,1405.3,5048,2776,7,6,1745,463.3,2,1769.3,730.07,1,1
1.3228e+06,3613.2,3583.5,1848,5588,5,6,1779.9,576.07,2,628.31,1984.9,1,1
1.3418e+06,1851.5,1527.9,5784,1636,6,3,1779.9,576.07,2,1932.6,693.36,1,1
1.3564e+06,2176.6,3068.2,1488,6132,5,8,1812.2,423.14,2,494.88,2006.2,1,1
1.3729e+06,2458.5,1581.4,5991.9,1292,6,3,1812.2,423.14,2,2240.1,516.18,1,1
1.3888e+06,2873.5,3684.5,2048,3835.9,2,5,2409.1,392.93,1,1057.8,1236.5,1,1
1.4051e+06,2548.2,1184.3,6168,2040,6,6,2409.1,392.93,2,2269.3,666.13,1,1
1.4209e+06,2835.6,2487.2,1936,5048,6,7,1707.9,351.05,2,605.48,1902.5,1,1
1.4377e+06,2148.7,3053.4,4976,1328,5,3,1707.9,351.05,2,1851.7,542.54,2,0
1.4528e+06,1614.1,2586.3,1520,3288,2,5,2040.7,326.43,1,695.79,1090.7,1,1
1.466e+06,2846.8,841.2,5319.9,2196,6,6,2040.7,326.43,2,1922.5,717.29,1,1
1.4813e+06,2001,2679,2272,4512,6,9,1177,302.98,2,738.09,1448.4,1,1
1.4972e+06,2321.2,1278.9,5272,1676,9,4,1177,302.98,2,1770,625.57,1,1
1.5121e+06,3119.6,3535.3,2088,4096,2,3,3007.9,836.1,1,1284.1,1816.1,1,1
1.5296e+06,6278.9,6596.6,9352,4800,12,4,3007.9,836.1,4,2588,3284.9,1,1
1.561e+06,3146.8,3002,1152,4024,3,5,2048.7,515.77,1,437.37,1425,1,1
