17.7,4106.9,2118.8,4120,2072,6,3,0,0,1,1195.1,845.48,1,1
16214,1171.6,3642.8,1216,5048,3,7,1635.3,598.54,1,438.28,1404.7,1,1
31060,3950,1253.2,3319.9,1235.9,6,3,1635.3,598.54,1,1155.3,482.31,1,1
45238,2094.2,223.5,688,3611.9,2,3,1832.6,1295.4,1,265.87,1228.4,1,1
55497,4553.6,2517.6,7400,5472,12,8,1832.6,1295.4,4,2284.2,1655.6,1,1
79067,2196,5322.5,1320,8064,4,11,1091.3,594.16,2,811.96,2273.1,1,1
99817,7777.3,1763.7,5296,1872,8,3,1091.3,594.16,1,1683.2,962.01,1,1
1.2035e+05,2477.2,5127,1192,5000,3,7,611.1,972.25,5,460.28,1680.9,2,0
1.378e+05,5308.1,1955.8,5480,4436,10,6,611.1,972.25,2,1754.6,1817.4,1,1
1.5898e+05,3438.8,3445.7,904,4060,3,5,1527.7,689.43,1,281.86,1252.3,2,0
1.751e+05,4214.2,2004.9,3848,1620,7,3,1527.7,689.43,1,1427.5,644.49,2,0
1.9109e+05,4487.2,5934.2,1120,4032,2,5,1858.3,565.87,1,520.43,1239.9,1,1
2.1028e+05,3851.6,1441.4,3648,1464,4,3,1858.3,565.87,1,1615.5,520.01,1,1
2.2497e+05,989,2895.9,504,3736,2,3,2172.4,891.6,1,175.36,1488.7,2,0
2.368e+05,5413.8,2462,3992,1588,4,2,2172.4,891.6,1,1623,653.37,2,0
2.5423e+05,1512.9,1793.4,976,6048,3,7,2232.6,654.28,1,775.42,1770.3,1,1
2.6849e+05,1936.4,4638.1,1536,712,3,2,502.2,516.9,1,468.69,311.13,2,0
2.819e+05,4608.2,3972.6,1752,6803.9,3,6,1599.8,992.07,2,596.76,3097.9,2,0
3.0355e+05,4787,2868.4,4680,1824,6,3,1599.8,992.07,1,1543.2,1067.4,1,1
3.2168e+05,2616.8,2700.8,1336,6116,2,7,1930.8,734.64,1,610.94,2018.2,2,0
3.382e+05,5348.9,2958.6,3824,2056,5,2,1930.8,734.64,1,1349.1,1207.7,1,1
3.5636e+05,3136.3,2744,471.9,4108,2,5,2166,517.97,1,152.74,1297.2,1,1
3.7139e+05,4034.5,1887.5,3680,1224,4,3,2166,517.97,1,1705.7,475.02,1,1
3.8620e+05,1260.9,3792,504,4020,2,5,2077.3,510.23,1,158.39,1316.6,2,0
4.0002e+05,4779.6,2126.4,3976,5268,4,2,2077.3,510.23,1,1540.6,2958.5,1,1
