TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1119300.0,1797.3,4223.5,2120.0,8708.0,6,11,1717.2,273.88,4,695.1,2941.5,1,1,10.0
1140600.0,3600.2,1164.6,5640.0,1248.0,8,4,1348.0,414.42,2,1815.5,445.47,1,1,10.0
1156200.0,1329.1,4077.5,2336.0,8320.0,6,11,1508.2,343.85,4,703.67,2740.2,1,1,10.0
1176800.0,3754.3,746.8,6896.0,1980.0,10,5,1409.5,351.27,3,2264.6,641.04,1,1,10.0
1194700.0,1210.9,2596.4,912.0,5524.0,3,7,3567.1,334.58,1,308.22,2070.2,1,1,1.0
1209100.0,1840.2,1781.6,3752.0,748.0,5,4,2218.2,351.27,1,1510.2,213.0,1,1,1.0
1221600.0,1390.8,1659.1,1400.0,4168.0,2,5,2892.3,343.9,1,791.96,1528.4,1,1,1.0
1234000.0,5438.4,2617.0,6008.0,2144.0,6,3,1843.8,482.83,2,1850.5,1010.5,1,1,10.0
1254300.0,4301.4,6139.9,2776.0,7876.0,5,9,2152.5,242.9,3,827.14,2959.4,1,1,10.0
1279300.0,2052.1,1316.8,5232.0,2196.0,7,4,1676.8,353.62,2,1863.7,796.44,1,1,10.0
1294200.0,10501.0,4762.2,4120.0,9528.0,5,11,1939.8,260.83,4,867.03,2922.2,1,1,10.0
1327600.0,2872.5,583.5,8080.0,2268.0,11,6,1446.9,306.07,4,2688.2,680.54,1,1,10.0
1345800.0,5907.9,6666.5,3944.0,7300.0,5,6,2352.3,648.83,3,1018.4,3073.3,2,0,10.0
1376200.0,5370.2,1074.8,6721.5,3508.0,8,3,2155.9,423.32,2,2416.4,1145.2,1,1,10.0
1397300.0,2167.4,2551.3,2752.0,8464.0,5,10,2051.1,349.13,3,918.66,3029.4,1,1,10.0
1416900.0,1640.0,585.3,5728.0,1416.0,6,3,1930.2,467.87,2,1833.0,452.73,1,1,10.0
1430200.0,1642.5,1900.1,1096.0,4740.0,2,5,3766.5,252.5,1,537.4,1836.2,1,1,1.0
