TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1068100.0,3081.0,1010.0,1040.0,7332.0,3,5,4183.4,948.2,1,324.07,2680.0,1,1,1.0
1084700.0,5621.9,3120.0,5592.0,2092.0,9,5,1205.9,257.26,3,1896.0,972.13,2,0,9.0
1104700.0,867.7,45.5,728.0,6855.9,3,5,4018.6,845.77,1,272.16,2454.1,1,1,1.0
1117400.0,2816.4,1569.3,4904.0,712.0,5,2,3773.4,304.87,1,1900.8,209.3,1,1,1.0
1131300.0,1045.7,1148.4,6544.0,6848.0,4,5,2236.8,1021.1,2,2813.7,2518.3,2,0,11.0
1150600.0,11700.0,980.1,5536.0,2572.0,8,5,1967.5,273.78,2,2170.1,763.05,2,0,10.0
1175800.0,1424.5,1828.1,1247.9,8056.0,3,9,1800.5,706.48,2,536.15,2514.5,2,0,7.0
1192100.0,7591.7,1151.1,6824.0,5880.0,14,6,1281.1,286.06,3,1929.1,1649.6,2,0,7.0
1217300.0,5406.4,2568.2,3136.0,6876.0,6,9,1437.7,592.78,2,1156.4,1837.9,1,1,7.0
1239800.0,13891.0,3090.9,6792.0,2712.0,10,5,1579.2,306.4,3,2558.4,694.65,2,0,10.0
1270100.0,1444.6,1093.2,760.0,5963.9,3,7,2953.7,546.84,1,268.49,1832.3,1,1,1.0
1283700.0,5922.3,2016.5,4304.0,868.0,5,3,3310.5,253.83,1,1978.6,308.31,1,1,1.0
1301300.0,1271.6,3099.7,344.0,5816.0,2,5,3086.6,816.47,1,152.74,1641.4,1,1,1.0
1316300.0,14475.0,2191.3,5608.0,2048.0,6,4,1945.8,476.17,2,1923.6,569.87,2,0,8.0
1345000.0,1311.5,844.7,4920.0,8480.0,5,9,1617.2,806.23,2,1804.4,2119.1,1,1,11.0
1364300.0,14566.0,1855.8,9608.0,3356.0,8,4,2293.5,1195.1,1,3471.3,1464.0,1,1,6.0
1397500.0,6870.4,2866.8,2400.0,8020.0,3,8,1376.2,899.88,3,1082.0,2326.7,2,0,11.0
1421700.0,8451.8,1710.3,9312.0,6095.9,9,5,2381.6,686.13,2,3075.7,1875.1,2,0,8.0
1451600.0,1243.8,1233.3,2184.0,8596.0,5,8,1972.0,877.62,2,841.68,2206.8,1,1,11.0
1469400.0,13219.0,3259.6,5592.0,1752.0,4,3,2993.2,1191.4,1,2157.2,634.66,1,1,6.0
1496900.0,1920.9,2144.4,2000.0,7632.0,5,8,1643.5,809.82,2,767.43,1973.7,1,1,11.0
1515100.0,13350.0,1573.8,3904.0,1256.0,6,3,1844.4,470.9,1,1347.4,399.09,1,1,6.0
1539400.0,1003.3,1979.1,3208.0,5752.0,2,5,3562.0,636.67,1,1250.2,1809.7,1,1,1.0
1554900.0,15828.0,2075.7,6232.0,3144.0,8,3,1592.5,518.18,2,2259.5,1192.2,2,0,7.0
1586000.0,2113.6,3445.0,3064.0,9376.0,6,9,1986.8,854.4,2,1367.3,2406.9,1,1,7.0
1607700.0,10550.0,3211.8,5864.0,7284.0,5,6,3871.2,554.93,1,2114.1,2952.3,2,0,6.0
1638400.0,574.2,2185.0,2104.0,5120.0,6,5,2877.1,634.3,1,754.15,3257.3,1,1,1.0
1652500.0,8584.9,1514.9,5864.0,2416.0,8,6,1684.0,430.4,2,2133.3,747.58,1,1,7.0
1674700.0,729.0,2091.7,3119.9,7572.0,6,9,1906.8,578.38,2,1157.1,2028.9,1,1,7.0
1692100.0,5693.7,1966.1,5080.0,2220.0,7,4,3146.8,341.84,1,2023.0,724.64,1,1,6.0
1711100.0,2664.8,1034.2,4112.0,5556.0,3,5,3162.5,696.5,1,2025.4,1659.6,2,0,1.0
1728100.0,5915.0,3756.7,8568.0,1484.0,6,2,3525.7,379.18,2,3556.6,523.26,2,0,10.0
1751500.0,790.4,1302.6,752.0,6244.0,3,6,1479.3,821.8,2,272.16,1951.8,1,1,1.0
