TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
959130.0,1918.9,1313.6,2128.0,9912.0,6,14,858.02,651.41,6,732.58,2658.7,1,1,inf
978210.0,3563.5,987.7,6711.9,4803.9,12,10,890.48,416.86,4,2013.4,1564.9,2,0,inf
998380.0,1011.4,5820.3,688.0,3316.0,3,7,1811.2,261.76,1,224.43,2803.7,1,1,1.0
1013800.0,1937.1,1222.7,2528.0,648.0,5,3,1451.2,297.6,1,949.97,206.0,1,1,1.0
1024400.0,877.7,142.8,384.0,2820.0,2,5,1806.0,270.0,1,141.42,961.92,1,1,1.0
1032300.0,3297.4,2065.2,7392.0,6460.0,8,4,1410.9,725.85,3,2051.6,2445.7,2,0,10.0
1056100.0,1925.0,905.1,1160.0,6440.0,5,9,1325.6,440.62,3,393.56,2171.3,1,1,10.0
1071000.0,2536.9,1207.6,4535.9,1284.0,7,4,1559.5,306.23,2,1687.0,388.89,1,1,8.0
1084900.0,2842.6,1934.2,1712.0,5696.0,5,10,925.5,358.8,4,547.01,1792.5,1,1,10.0
1101000.0,4899.8,1121.7,5632.0,1732.0,11,5,695.23,444.52,4,1572.3,600.35,2,0,10.0
1118000.0,1193.6,1519.3,1840.0,5179.9,5,8,967.6,499.27,3,633.64,1745.5,1,1,10.0
1131800.0,2434.1,929.3,3360.0,872.0,6,3,614.35,638.43,2,667.85,296.32,1,1,10.0
1143100.0,1549.2,1562.4,1144.0,5516.0,5,10,1115.4,325.63,3,374.65,1775.2,1,1,10.0
1156900.0,5079.6,1020.6,2527.9,4659.9,6,3,557.6,412.23,2,657.8,1955.6,2,0,10.0
1174300.0,1465.1,2701.0,1928.0,2684.0,6,5,1729.4,236.87,1,659.13,918.52,1,1,1.0
1187300.0,4145.8,1261.4,6736.0,796.0,12,3,455.27,670.13,4,1501.2,576.65,2,0,10.0
1204100.0,1324.7,2902.0,2144.0,8203.9,6,11,1340.0,397.32,4,491.66,2564.4,1,1,10.0
1223200.0,6072.6,861.4,4976.0,936.0,6,3,1498.2,593.23,2,1472.2,268.8,1,1,10.0
1239900.0,1347.9,211.6,456.0,3404.0,2,5,1656.7,502.43,1,175.36,879.66,1,1,1.0
1249000.0,4592.6,868.3,6095.9,2368.0,10,8,919.85,393.7,4,1806.5,719.41,1,1,10.0
1266700.0,1005.6,980.5,1544.0,5652.0,6,11,889.17,309.22,4,412.65,1822.7,1,1,10.0
1279700.0,4684.8,594.0,4296.0,920.0,9,4,959.7,296.1,2,1196.6,255.65,1,1,10.0
1294300.0,1337.9,3417.2,424.0,2923.9,2,3,1733.8,954.1,1,169.71,1086.0,1,1,1.0
1306700.0,3558.6,2232.6,2856.0,1328.0,6,6,432.15,421.23,2,767.26,848.03,2,0,10.0
1320400.0,1135.7,3234.4,744.0,2508.0,3,5,1655.6,238.8,1,224.05,1065.0,1,1,1.0
