TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1311000.0,4793.1,8035.6,2752.0,9372.0,4,7,6624.3,427.14,1,759.58,3696.3,2,0,1.0
1340200.0,7629.9,3415.5,6544.0,2896.0,6,5,4218.9,545.27,1,3010.0,1090.3,2,0,1.0
1365000.0,7718.8,7083.2,4536.0,7036.0,6,7,4702.1,366.78,1,1935.5,3281.2,1,1,1.0
1395000.0,4652.2,1256.9,6592.0,1404.0,8,5,2675.8,198.5,2,2628.4,481.35,1,1,1.0
1413400.0,2021.6,2411.6,1024.0,5672.0,3,7,4167.5,247.3,1,328.52,2319.7,1,1,1.0
1429000.0,3526.8,1666.8,6064.0,652.0,5,3,5069.0,265.0,1,2965.3,257.5,1,1,1.0
1445300.0,2234.5,2230.1,1424.0,4415.9,2,5,3448.3,250.53,1,475.18,1701.4,1,1,1.0
1459600.0,5329.1,2332.2,7032.0,3308.0,6,5,4121.4,683.65,1,2617.5,1143.0,2,0,6.0
1481300.0,4319.2,2947.0,2008.0,8024.0,6,7,5989.5,324.5,1,652.53,3263.3,2,0,6.0
1502400.0,6730.3,2459.1,6776.0,3960.0,7,6,2226.7,494.65,2,2889.7,1488.2,2,0,6.0
1526700.0,4180.3,4006.1,1840.0,6811.9,4,9,1172.4,448.57,4,466.96,1713.3,2,0,9.0
1548000.0,7388.9,2015.8,6744.0,2232.0,9,4,1919.7,448.1,2,2469.4,932.24,2,0,8.0
1571000.0,2543.6,2830.7,3632.0,9012.0,5,10,2216.8,572.3,2,1429.3,2587.3,2,0,8.0
1592400.0,10619.0,2059.0,4567.9,632.0,4,2,2520.2,951.9,1,1934.4,565.31,2,0,6.0
1614500.0,3036.8,4939.3,3592.0,5987.9,4,5,3859.7,561.4,1,1172.5,2447.5,2,0,6.0
1636300.0,4835.1,2159.6,5048.0,3376.0,6,5,1310.2,713.23,2,1847.0,1135.8,2,0,6.0
1655900.0,1382.2,3570.7,840.0,5744.0,2,5,4302.8,364.4,1,311.13,2121.7,1,1,1.0
1671900.0,3710.2,2169.5,5120.0,4088.0,8,5,1069.5,385.88,3,1885.2,1528.4,2,0,9.0
1691200.0,2000.7,2377.2,3096.0,7716.0,3,7,4549.0,549.38,1,1087.6,2764.1,2,0,19.0
1710900.0,7061.2,2325.3,5576.0,1928.0,4,3,2973.3,1257.3,1,2457.0,758.09,1,1,6.0
1731900.0,2011.9,2625.2,872.0,6116.0,2,5,4469.0,371.67,1,384.67,2299.1,1,1,1.0
1747500.0,7680.4,2064.5,5936.0,3088.0,8,6,946.27,696.3,3,2051.1,1425.9,1,1,9.0
1769900.0,3137.8,10154.0,2008.0,6511.9,6,8,4178.1,316.3,1,628.78,2297.5,1,1,6.0
1796300.0,5749.1,2703.6,6432.0,2664.0,7,6,3050.2,620.36,1,2711.7,875.59,2,0,6.0
1818400.0,3433.9,4199.1,1384.0,4356.0,2,3,3666.2,405.8,1,339.41,2208.9,1,1,1.0
1835900.0,7371.3,3247.7,6632.0,2692.0,4,3,3584.4,259.8,1,3070.2,807.88,2,0,1.0
1859900.0,1768.8,2297.1,896.0,6719.9,3,5,4544.4,534.5,1,320.53,2816.8,1,1,1.0
