TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
889340.0,1162.8,1396.7,4519.9,1660.1,8,4,1167.7,358.52,2,1552.1,599.81,1,1,10.0
901750.0,344.2,2189.1,2096.1,5908.0,6,11,776.0,360.0,4,651.95,1866.8,1,1,10.0
916090.0,2031.8,1850.6,5192.0,1988.0,10,5,843.97,320.68,3,1525.6,555.12,1,1,10.0
930820.0,365.1,972.8,1816.0,4047.9,3,8,1844.8,275.2,1,716.3,1304.8,1,1,1.0
941980.0,830.4,762.1,2751.9,1287.9,7,3,1020.0,259.98,1,900.63,506.29,1,1,1.0
951310.0,1184.9,3451.3,527.9,3412.1,2,5,1768.0,477.33,1,237.59,998.07,1,1,1.0
963580.0,1849.7,703.1,3647.9,912.1,6,3,1245.7,260.17,2,1230.0,328.25,1,1,10.0
974460.0,922.6,3760.2,4040.0,6904.0,4,12,929.25,521.07,2,1766.0,2107.8,2,0,10.0
994440.0,1377.0,1498.8,5480.0,1459.9,8,4,1731.6,328.16,2,2038.6,497.35,1,1,10.0
1008400.0,617.4,1148.8,1904.0,6128.1,5,10,876.7,445.84,4,566.75,1732.3,1,1,10.0
1022400.0,663.5,1090.5,6167.9,2032.0,11,6,693.27,397.8,4,1748.7,622.65,1,1,10.0
1036200.0,779.2,2119.4,1672.0,4392.1,5,8,740.07,447.98,3,575.88,1331.9,1,1,10.0
1049800.0,965.2,1055.1,5008.0,1035.9,6,3,1619.5,392.37,2,1551.6,350.43,1,1,10.0
1061800.0,706.1,2480.1,2232.0,5447.9,5,10,871.93,330.68,3,776.23,1677.7,1,1,10.0
1076600.0,1767.2,919.4,3663.9,1852.0,6,3,1027.2,376.47,2,1197.8,439.66,1,1,10.0
1089400.0,463.8,1038.0,495.9,3075.9,2,5,1768.4,331.87,1,186.68,1032.0,1,1,1.0
1098200.0,1678.4,1435.8,5591.9,1707.9,10,6,734.6,409.1,4,1641.7,533.52,1,1,10.0
1112600.0,1629.2,2320.1,2519.9,5148.0,8,11,685.88,351.42,4,755.31,1662.5,1,1,10.0
1128700.0,2154.8,805.1,4783.9,1252.0,6,3,1526.3,379.77,2,1505.4,492.63,1,1,10.0
1142000.0,400.0,947.8,616.0,3392.0,2,5,1771.7,348.07,1,226.27,1168.0,1,1,1.0
1151800.0,1042.4,1155.0,6240.0,1644.0,12,6,732.7,347.01,4,1861.3,521.73,1,1,10.0
1166100.0,686.9,2128.5,2391.9,5295.9,6,11,736.05,301.97,4,888.24,1626.6,1,1,10.0
1180900.0,1535.0,1742.2,4407.9,1832.0,9,4,1049.5,311.52,2,1459.4,1107.5,1,1,10.0
1194400.0,1288.0,848.8,415.9,2336.0,2,3,1698.7,353.3,1,175.36,1077.5,1,1,1.0
1203000.0,363.0,1489.5,3047.9,1380.0,6,4,763.9,352.07,2,1027.4,457.57,1,1,10.0
1213600.0,1571.4,1950.4,1016.0,3056.0,3,5,1702.4,329.87,1,340.63,1191.7,1,1,1.0
