TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1414000.0,2103.1,2661.7,2224.0,5135.9,3,6,2068.3,541.9,1,733.31,1823.6,2,0,5.0
1430500.0,4091.0,2098.3,8072.0,8788.0,10,8,2426.8,431.21,2,2521.8,2887.6,2,0,15.0
1457300.0,3909.0,5106.3,3600.0,3744.0,3,5,1225.4,464.87,1,1397.0,1185.0,2,0,1.0
1478000.0,4978.8,2971.0,9935.9,6392.0,9,5,2082.6,614.67,3,3201.1,2252.0,2,0,11.0
1506300.0,3911.3,5322.6,3864.0,5148.0,3,7,1363.6,578.48,1,1497.1,2103.6,1,1,1.0
1528400.0,2827.1,3338.8,7167.9,6423.9,5,7,4078.6,531.1,1,2767.7,2126.0,2,0,1.0
1551900.0,3048.9,4405.2,2224.0,3144.0,2,5,411.5,649.5,1,825.9,746.06,1,1,1.0
1568800.0,2652.0,1486.6,7080.0,4624.0,10,3,1168.2,430.28,4,1955.6,1843.7,2,0,9.0
1588600.0,2967.4,3805.7,5320.0,6039.9,6,9,354.4,663.18,2,1485.7,1825.0,2,0,inf
1610500.0,4542.1,1858.5,7784.0,9464.0,7,10,2312.8,573.62,2,2521.0,2295.2,2,0,8.0
1639200.0,2939.3,3154.1,2607.9,5040.0,2,6,352.3,746.92,1,1086.1,1522.6,2,0,inf
1656900.0,1985.8,2414.6,7496.0,8580.0,7,9,2540.8,547.58,2,2615.9,2381.1,2,0,8.0
1682900.0,3405.8,1721.3,4776.0,5816.0,6,4,1138.1,1717.0,1,1391.1,1696.9,2,0,inf
1702200.0,3387.3,3682.7,9271.9,7316.0,8,8,2090.0,650.5,3,2923.1,1558.2,2,0,9.0
1733000.0,2526.9,2704.3,2872.0,6248.0,3,6,1659.7,749.08,1,868.52,1928.0,2,0,1.0
1751800.0,4194.8,3151.0,9295.9,9119.9,12,7,1707.2,463.8,3,2121.9,2995.6,2,0,1.0
1783400.0,3119.8,3298.9,2992.0,4408.0,2,5,1555.0,640.33,1,1369.0,1317.7,1,1,1.0
1801100.0,3325.8,4302.1,7640.0,6148.0,5,6,2758.6,707.63,2,2577.2,1960.4,2,0,8.0
1833000.0,2242.6,3644.6,2336.0,5116.0,3,5,855.3,662.9,1,851.25,1615.0,2,0,1.0
1850700.0,2313.9,2375.0,8384.0,5096.0,7,5,3085.2,442.7,2,2445.9,1442.4,2,0,15.0
1874700.0,7529.3,3291.7,7168.0,9607.9,7,8,969.5,1586.8,6,3041.8,2950.0,2,0,1.0
1907300.0,2790.9,3787.0,9936.0,9692.0,6,9,3218.9,1051.4,2,3235.8,2756.3,2,0,8.0
1938000.0,3147.0,3906.3,3600.0,4683.9,3,7,528.7,656.64,1,1166.1,1187.7,2,0,1.0
1957300.0,4685.0,3293.4,9472.0,8920.0,10,8,1299.7,712.22,5,2846.5,3347.4,2,0,9.0
1989900.0,4302.6,2798.4,4208.0,8067.9,5,5,2438.1,699.9,2,1836.8,2938.8,2,0,1.0
2013300.0,2140.0,3546.9,8760.0,8264.0,8,5,2602.2,647.12,2,2509.8,3076.4,2,0,15.0
2040300.0,4314.7,1268.9,2760.0,8476.0,5,7,1342.5,1120.3,1,956.13,2863.6,2,0,inf
