TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1055100.0,8654.8,2229.6,5632.0,3284.0,10,4,1011.2,225.36,2,1528.1,1138.5,1,1,15.0
1079400.0,2548.2,1898.3,2536.0,6920.0,6,17,1073.4,201.86,4,761.08,2027.4,1,1,15.0
1097500.0,4417.1,2427.8,5368.0,1740.0,14,5,700.93,299.32,3,1314.2,675.18,1,1,15.0
1115700.0,2155.3,2072.7,816.0,4280.0,3,7,2634.8,257.84,1,301.07,1648.2,1,1,1.0
1129400.0,3680.2,925.2,2512.0,896.0,7,3,1643.7,133.66,1,2901.8,370.0,1,1,1.0
1141300.0,2684.0,5860.0,872.0,2800.0,2,5,1879.1,225.63,1,271.53,997.56,1,1,1.0
1158000.0,1023.3,1526.1,4440.0,688.0,8,3,1280.8,327.66,2,1254.9,503.56,1,1,15.0
1170200.0,2043.6,3823.1,1288.0,5908.0,5,13,1020.8,294.86,3,395.41,1584.1,1,1,15.0
1187200.0,6117.5,1537.5,4008.0,928.3,10,4,1044.0,235.41,2,1236.8,355.95,1,1,15.0
1203800.0,2182.5,3257.4,1328.0,7336.0,5,18,986.12,241.81,4,377.08,2120.1,1,1,15.0
1221600.0,2589.8,1618.7,6056.0,2580.0,17,6,641.45,268.18,4,1469.8,946.39,1,1,15.0
1239000.0,2812.6,11268.0,2656.0,5912.0,5,12,1142.4,285.1,3,686.45,1689.8,1,1,15.0
1265900.0,5240.9,1392.6,9848.0,696.0,5,3,1983.8,1966.0,2,1248.6,270.02,1,1,15.0
1277100.0,1340.7,3735.0,1144.0,5380.0,5,14,946.63,216.41,3,349.43,1669.8,1,1,15.0
1292600.0,1749.3,1605.2,3400.0,808.0,8,3,999.25,240.3,2,1074.0,300.57,1,1,15.0
1304100.0,2415.3,5399.8,328.0,2392.0,2,5,1507.4,214.87,1,135.76,838.02,1,1,1.0
1318600.0,1520.4,1958.2,6120.0,1652.0,16,5,868.33,218.79,4,1685.3,627.2,2,0,15.0
1333800.0,2118.3,6657.7,4064.0,7000.0,6,17,1011.2,234.25,4,1386.6,1971.6,1,1,15.0
1357800.0,4621.4,5197.2,3856.0,612.0,8,2,1077.8,220.1,2,1076.6,257.39,2,0,15.0
1376500.0,2610.9,5745.4,472.0,3476.0,2,5,2596.0,216.0,1,164.05,1323.0,1,1,1.0
1393200.0,1734.5,1219.0,6624.0,1608.0,16,6,801.02,248.35,4,1722.8,510.69,1,1,15.0
1408300.0,1345.4,5173.6,2680.0,7812.0,6,17,1164.8,242.4,4,1081.9,2157.6,1,1,15.0
1429700.0,2031.7,1615.2,4296.0,884.0,11,4,1243.2,197.21,2,1405.3,331.37,1,1,15.0
1443000.0,2620.6,5350.6,456.0,2584.0,2,3,2092.9,255.1,1,164.05,1283.7,1,1,1.0
1457900.0,862.9,3272.4,5512.0,1336.0,8,4,1394.0,423.2,2,1607.5,1328.8,1,1,15.0
1473400.0,1599.4,3432.8,632.0,3012.0,3,5,2211.8,209.4,1,231.36,1359.3,1,1,1.0
