TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1131100.0,5007.3,3474.8,9312.0,5999.9,4,4,2927.9,1728.0,2,3123.8,2108.4,1,1,1.0
1159300.0,1875.0,5594.7,1544.0,3596.0,3,5,1177.0,666.33,1,659.65,1049.0,1,1,1.0
1176200.0,2373.8,2086.3,4952.0,3224.0,7,5,1150.5,540.73,2,1661.8,1259.1,1,1,8.0
1193400.0,1292.4,2404.2,1015.9,5332.0,3,5,1373.3,710.23,1,401.3,1711.3,1,1,1.0
1208000.0,2716.6,4648.4,3160.0,1992.0,5,3,1652.0,401.33,1,923.74,615.33,2,0,1.0
1224300.0,4430.6,4847.6,6440.0,8404.0,5,7,1470.2,1138.9,2,2273.7,1889.6,2,0,15.0
1252400.0,3942.2,1614.9,7887.9,1036.0,7,3,2744.1,437.95,2,3009.6,406.28,2,0,1.0
1270900.0,3115.4,7523.2,5400.0,9816.0,6,11,1507.2,734.69,2,1840.0,2636.9,1,1,7.0
1301100.0,2689.1,3107.4,4992.0,5231.9,7,5,1457.9,393.05,2,1755.1,2256.2,2,0,1.0
1321000.0,2351.7,4437.0,7376.0,9803.9,8,9,2100.5,834.48,2,3264.3,3174.7,2,0,7.0
1349200.0,14020.0,3641.2,8088.0,4804.0,7,3,2503.9,544.0,2,2824.9,2271.2,2,0,1.0
1383900.0,2450.7,5491.4,928.0,5016.0,3,7,1798.2,571.56,1,364.89,1415.3,1,1,1.0
1401800.0,1688.8,1874.8,3160.0,1448.0,5,3,1863.0,347.0,1,1217.9,406.13,1,1,1.0
1414500.0,2185.0,1581.2,656.0,2732.0,2,5,1091.0,461.67,1,311.13,789.16,1,1,1.0
1425900.0,1968.3,1121.0,4384.0,1019.9,6,3,931.15,611.2,2,1408.5,352.0,2,0,8.0
1438000.0,2686.2,2885.5,7088.0,8171.9,4,9,1448.8,797.72,2,2753.2,2312.7,2,0,7.0
1462500.0,3415.7,3748.9,4680.0,3188.1,7,4,803.4,702.3,2,1585.6,949.92,1,1,8.0
1482000.0,2850.6,4245.1,848.0,7368.0,2,8,773.7,960.92,2,418.61,2177.9,2,0,inf
1501600.0,5278.4,1937.9,4136.0,3624.0,7,5,764.9,583.55,2,1455.3,1451.0,2,0,8.0
1520400.0,3828.3,4837.5,5032.0,8616.0,4,8,1233.1,1130.0,2,1367.2,2616.9,2,0,7.0
1546500.0,4627.6,15514.0,6784.0,3368.0,6,2,954.25,915.83,2,2062.2,2056.3,2,0,8.0
1580700.0,3356.7,271.9,3336.0,9704.0,5,9,1278.2,1021.1,2,1328.6,2381.2,2,0,7.0
1601600.0,10245.0,1537.8,4624.0,3172.0,6,4,1398.0,524.03,2,1582.3,953.53,2,0,8.0
1625400.0,2140.6,1890.6,2104.0,3732.0,3,5,1248.5,589.17,1,944.72,1028.6,2,0,1.0
1639300.0,4620.1,1461.0,6336.0,5744.0,8,5,1650.0,544.8,2,2158.6,1908.5,2,0,8.0
1661100.0,2226.4,2260.6,7152.0,7479.9,6,9,1546.7,539.08,2,2714.0,2146.5,1,1,7.0
1684700.0,5500.2,1765.0,6336.0,1116.0,6,3,1135.0,1192.7,2,2460.2,370.52,2,0,8.0
1703100.0,1803.6,5384.2,816.0,4332.1,2,5,1929.9,636.73,1,424.33,1232.7,1,1,1.0
1719900.0,1897.1,3448.2,3992.0,9252.0,6,8,813.7,702.87,2,1480.0,3483.6,2,0,8.0
1743500.0,1347.5,1252.0,5392.0,9040.0,5,11,981.5,812.12,2,1724.2,2517.2,2,0,7.0
1765000.0,21368.0,1048.6,5656.0,3060.0,9,4,1496.1,386.63,2,1954.1,1074.5,1,1,8.0
1800300.0,2358.5,985.4,575.9,3288.0,2,3,1523.4,1000.6,1,282.77,1167.0,1,1,1.0
1811300.0,30179.0,1427.0,4904.0,3364.0,5,3,1568.8,551.2,2,1811.0,1178.2,2,0,1.0
1855000.0,1835.1,1019.0,2984.0,3663.7,3,5,1557.4,524.87,1,602.73,1294.4,1,1,1.0
