TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
831770.0,1376.4,1293.9,2496.0,2288.0,6,6,937.2,239.7,1,848.58,760.46,2,0,7.0
843320.0,1754.4,1778.2,2071.9,4492.0,5,7,1316.2,564.76,1,643.92,1181.8,2,0,1.0
857480.0,2340.8,1478.0,4296.0,1488.0,6,3,1185.8,513.55,1,1102.6,583.79,2,0,7.0
871420.0,4815.4,1691.7,1736.0,3508.0,3,7,1481.2,322.96,1,708.46,1086.8,1,1,7.0
887720.0,1984.2,988.1,2904.0,1236.0,5,3,1450.9,284.37,1,1089.5,442.8,1,1,1.0
898680.0,1522.6,1435.8,3464.0,3091.9,4,5,1571.7,389.4,1,1274.2,931.72,2,0,1.0
911970.0,2595.5,718.8,2992.0,2352.0,7,4,1072.8,227.04,1,1286.2,667.03,2,0,1.0
924270.0,1506.5,2351.0,1952.0,3836.0,3,9,1269.2,316.4,1,833.28,1080.6,2,0,7.0
937900.0,1467.0,731.4,2831.9,1904.0,5,3,1140.9,334.33,1,1039.8,561.8,2,0,1.0
948820.0,3059.1,2349.8,2936.0,3288.0,4,6,1559.6,343.1,1,657.64,940.1,2,0,6.0
964530.0,2290.6,1167.6,4544.0,2680.0,11,6,1117.9,342.46,1,1311.5,734.46,1,1,7.0
979430.0,1975.2,2128.0,4624.0,3563.9,5,6,1526.9,414.25,1,946.46,1134.2,1,1,6.0
996210.0,5109.2,1310.2,3392.0,1176.0,6,3,613.85,377.43,2,891.27,453.04,2,0,10.0
1011100.0,1026.1,1281.6,3176.0,3804.0,5,8,1489.3,324.45,1,1211.8,1102.2,1,1,7.0
1024900.0,2177.2,1486.4,3672.0,1595.9,6,3,962.0,477.48,1,780.33,602.4,1,1,6.0
1037900.0,1057.7,1786.6,4608.0,5676.0,5,8,1554.0,629.0,1,1006.2,2114.9,2,0,6.0
1054800.0,1641.6,1060.2,3184.0,2148.0,8,6,807.1,269.48,1,848.41,668.99,1,1,7.0
1067000.0,761.3,1778.2,3423.9,4112.0,8,9,1642.2,285.4,1,1111.7,1175.9,1,1,7.0
1081200.0,2478.1,3255.3,4152.0,2876.0,6,6,731.5,515.0,2,975.05,1684.5,2,0,8.0
1098300.0,792.8,968.4,1896.0,3420.0,4,7,1350.3,325.14,1,681.31,1168.0,2,0,1.0
1109100.0,1840.1,1102.5,4063.9,4119.9,10,5,204.6,454.43,1,1250.0,704.44,2,0,inf
1124100.0,614.2,1790.8,2056.0,3804.0,6,9,1450.8,288.17,1,621.73,1076.0,1,1,7.0
1136200.0,2831.0,1125.2,4944.0,1699.9,12,3,492.23,322.41,3,1107.3,442.49,2,0,7.0
1151200.0,1114.5,1495.7,1096.0,3140.0,2,3,1748.5,1107.5,1,463.86,1107.3,1,1,1.0
1161900.0,1989.7,1334.0,3879.9,1380.0,6,3,932.6,514.83,1,931.66,408.1,2,0,1.0
1174100.0,930.9,2560.1,1752.0,2944.0,5,5,1426.8,375.07,1,598.61,991.93,2,0,1.0
