TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1102000.0,1587.2,1580.1,2496.1,5732.0,5,14,909.07,254.08,3,878.95,1731.3,1,1,15.0
1117800.0,4280.5,1319.8,5488.1,756.1,8,3,1681.0,367.62,2,1659.2,256.42,1,1,15.0
1133700.0,885.7,1562.9,1527.9,2907.9,2,5,1820.2,225.23,1,876.74,1032.5,1,1,1.0
1144500.0,2757.9,2887.5,10000.0,3095.8,20,6,1145.8,286.8,5,2727.5,1095.1,1,1,15.0
1167100.0,636.3,1922.1,1928.0,6395.9,6,17,770.4,244.86,4,597.07,1893.8,1,1,15.0
1182300.0,1342.1,1607.7,4744.0,772.0,8,3,1329.8,362.46,2,1468.1,274.5,1,1,15.0
1195000.0,499.2,739.3,687.9,3324.0,2,5,1887.9,330.7,1,305.4,1088.4,1,1,1.0
1204100.0,1773.1,1409.1,9536.1,1876.0,20,6,934.46,326.27,5,2637.0,619.87,1,1,15.0
1223200.0,1133.0,612.7,3247.9,6771.9,6,17,744.27,241.23,4,1030.7,1872.0,1,1,15.0
1238800.0,3472.3,1134.4,4560.0,996.0,11,4,981.6,287.61,2,1388.6,345.09,1,1,15.0
1253400.0,1102.0,358.0,656.0,2816.1,2,3,2024.6,243.5,1,260.22,1357.0,1,1,1.0
1262300.0,1388.7,1243.4,4272.0,1580.0,8,4,1213.9,316.04,2,1330.9,646.99,1,1,15.0
1275300.0,888.4,566.3,1896.0,3036.0,3,5,1949.7,234.07,1,440.61,1297.6,1,1,1.0
