TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1235600.0,1196.7,5380.9,2848.0,3520.0,7,8,263.55,498.82,2,1077.5,1024.1,2,0,8.0
1259500.0,1213.9,2709.2,6728.0,1012.0,8,3,1958.9,464.44,2,2311.0,404.66,2,0,10.0
1275300.0,1011.0,2155.1,3280.0,2388.0,6,6,416.65,388.68,2,1017.8,690.6,1,1,1.0
1295400.0,1934.1,2730.8,9784.0,1360.0,5,3,3674.2,811.83,2,3959.1,530.73,2,0,1.0
1315500.0,2067.3,8823.7,2360.0,2604.0,4,8,289.55,337.48,2,1218.5,1003.5,2,0,8.0
1343200.0,3034.2,5537.4,3448.0,4364.0,5,6,1658.6,481.8,1,1323.6,1855.0,2,0,1.0
1369500.0,1256.0,7056.1,768.0,4980.0,2,4,3028.9,650.37,1,248.9,1723.6,1,1,1.0
1393100.0,3165.9,4155.4,9440.0,2632.0,11,4,1512.5,567.79,3,2594.0,1117.9,2,0,9.0
1416200.0,1249.9,5336.1,4384.0,4527.9,2,10,282.65,495.32,2,2223.1,1110.5,2,0,8.0
1440700.0,2266.8,1842.9,7232.0,3288.0,10,6,966.7,441.98,3,2449.6,1078.4,2,0,9.0
1459100.0,1123.4,3723.5,3344.0,3156.0,4,7,538.7,384.98,3,1625.7,963.84,2,0,9.0
1481100.0,2310.7,4352.9,7824.0,4475.9,10,7,1456.2,627.36,2,2264.0,1759.5,2,0,7.0
1509300.0,1455.6,4120.0,2408.0,4252.0,5,11,290.87,422.43,3,1203.6,1711.3,2,0,9.0
1531600.0,5790.9,2326.0,6480.0,2956.0,9,5,1515.5,521.5,2,1513.0,1064.2,2,0,7.0
1553300.0,3084.3,4062.4,3192.0,5688.0,5,9,925.4,595.33,1,852.88,1669.3,2,0,inf
1573300.0,4620.7,3629.5,7111.9,2720.0,9,4,1439.2,488.48,3,2006.9,1140.1,2,0,9.0
1595100.0,3958.2,5277.5,4584.0,3472.0,4,6,666.65,534.67,2,2031.9,1176.0,2,0,8.0
1623000.0,1946.3,3412.2,6232.0,2828.0,8,3,1102.0,586.42,2,1995.8,1348.1,2,0,7.0
1641500.0,954.8,3039.0,3391.9,5208.0,5,10,241.35,590.66,2,1346.0,1500.9,2,0,8.0
1663000.0,3207.6,3060.9,8128.0,1280.0,6,3,2082.6,1126.3,2,2777.3,516.05,2,0,8.0
1682800.0,1162.5,2426.1,1728.0,3164.0,1,8,383.63,402.62,3,,883.43,2,0,9.0
1701900.0,2218.3,3368.9,8296.0,1484.0,9,3,2329.2,532.95,2,2699.0,592.34,2,0,7.0
1721100.0,1949.0,4408.9,3184.0,3280.0,4,11,284.77,303.21,3,1382.6,1139.8,2,0,9.0
1744500.0,2651.6,1461.5,6991.9,2668.0,11,3,1888.2,369.95,2,2044.5,1312.3,2,0,7.0
1762000.0,2196.1,3028.3,1096.0,5044.0,2,7,2333.2,451.8,1,804.0,2013.6,1,1,1.0
1782100.0,1555.4,2104.1,6464.0,2876.0,6,4,2111.7,640.2,2,2340.7,1182.7,1,1,1.0
1799100.0,1149.7,2307.9,1536.0,3924.0,3,5,3057.1,216.72,1,648.95,2085.8,1,1,1.0
