TimeOfDay	Time	Pulse	Skin Conductance	Heart Rate
12:43:01.878	0	-0.0991778	366.298	666.667
12:43:01.888	0.01	-0.211727	366.298	666.667
12:43:01.898	0.02	-0.280986	366.298	666.667
12:43:01.908	0.03	-0.274713	366.295	666.667
12:43:01.918	0.04	-0.275151	366.29	666.667
12:43:01.928	0.05	-0.240258	366.279	666.667
12:43:01.938	0.06	-0.125972	366.262	666.667
12:43:01.948	0.07	0.00878506	366.236	666.667
12:43:01.958	0.08	0.0109703	366.2	666.667
12:43:01.968	0.09	0.00232802	366.153	666.667
12:43:01.978	0.1	-0.003442	366.094	666.667
12:43:01.988	0.11	-0.0400913	366.021	666.667
12:43:01.998	0.12	0.0342384	365.933	666.667
12:43:02.008	0.13	0.0512191	365.83	666.667
12:43:02.018	0.14	-0.0197716	365.711	666.667
12:43:02.028	0.15	-0.0841695	365.575	666.667
12:43:02.038	0.16	-0.121328	365.421	666.667
12:43:02.048	0.17	-0.139823	365.249	666.667
12:43:02.058	0.18	-0.169064	365.058	666.667
12:43:02.068	0.19	-0.170864	364.848	666.667
12:43:02.078	0.2	-0.160784	364.619	666.667
12:43:02.088	0.21	-0.140798	364.371	666.667
12:43:02.098	0.22	-0.163394	364.103	666.667
12:43:02.108	0.23	-0.16918	363.816	666.667
12:43:02.118	0.24	-0.132235	363.509	666.667
12:43:02.128	0.25	-0.112307	363.182	666.667
12:43:02.138	0.26	-0.148878	362.836	666.667
12:43:02.148	0.27	-0.18854	362.471	666.667
12:43:02.158	0.28	-0.117144	362.087	666.667
12:43:02.168	0.29	-0.018496	361.684	666.667
12:43:02.178	0.3	0.110586	361.262	666.667
12:43:02.188	0.31	0.177823	360.823	666.667
12:43:02.198	0.32	0.153601	360.365	666.667
12:43:02.208	0.33	0.158463	359.891	666.667
12:43:02.218	0.34	0.0414061	359.4	666.667
12:43:02.228	0.35	-0.124209	358.893	666.667
12:43:02.238	0.36	-0.17358	358.37	666.667
12:43:02.248	0.37	-0.116955	357.831	666.667
12:43:02.258	0.38	-0.00506596	357.279	666.667
12:43:02.268	0.39	0.130834	356.712	666.667
12:43:02.278	0.4	0.257842	356.132	666.667
12:43:02.288	0.41	0.302048	355.539	666.667
12:43:02.298	0.42	0.236285	354.934	666.667
12:43:02.308	0.43	0.164081	354.318	666.667
12:43:02.318	0.44	0.050476	353.691	666.667
12:43:02.328	0.45	-0.0175441	353.054	666.667
12:43:02.338	0.46	0.00514183	352.407	666.667
12:43:02.348	0.47	0.0245945	351.752	666.667
12:43:02.358	0.48	0.0893988	351.089	666.667
12:43:02.368	0.49	0.230786	350.418	666.667
12:43:02.378	0.5	0.272428	349.741	101.695
12:43:02.388	0.51	0.095797	349.058	101.695
12:43:02.398	0.52	-0.0128233	348.369	101.695
12:43:02.408	0.53	-0.0715113	347.676	101.695
12:43:02.418	0.54	-0.125595	346.978	101.695
12:43:02.428	0.55	-0.116906	346.278	101.695
12:43:02.438	0.56	-0.129373	345.575	101.695
12:43:02.448	0.57	-0.0983121	344.869	101.695
12:43:02.458	0.58	-0.0318152	344.162	101.695
12:43:02.468	0.59	0.0369661	343.455	101.695
12:43:02.478	0.6	0.0125595	342.747	101.695
12:43:02.488	0.61	-0.152495	342.04	101.695
12:43:02.498	0.62	-0.299408	341.333	101.695
12:43:02.508	0.63	-0.467337	340.628	101.695
12:43:02.518	0.64	-0.537971	339.925	101.695
12:43:02.528	0.65	-0.442077	339.225	101.695
12:43:02.538	0.66	-0.211009	338.528	101.695
12:43:02.548	0.67	0.0111254	337.834	101.695
12:43:02.558	0.68	0.0295826	337.145	101.695
12:43:02.568	0.69	-0.156223	336.46	101.695
12:43:02.578	0.7	-0.352567	335.78	101.695
12:43:02.588	0.71	-0.45002	335.105	101.695
12:43:02.598	0.72	-0.439474	334.436	101.695
12:43:02.608	0.73	-0.372925	333.774	101.695
12:43:02.618	0.74	-0.224466	333.118	101.695
12:43:02.628	0.75	-0.0674782	332.468	101.695
12:43:02.638	0.76	-0.13655	331.827	101.695
12:43:02.648	0.77	-0.193717	331.193	101.695
12:43:02.658	0.78	-0.232782	330.566	101.695
12:43:02.668	0.79	-0.345863	329.948	101.695
12:43:02.678	0.8	-0.52394	329.339	101.695
12:43:02.688	0.81	-0.596693	328.738	101.695
12:43:02.698	0.82	-0.566054	328.146	101.695
12:43:02.708	0.83	-0.421021	327.563	101.695
12:43:02.718	0.84	-0.25584	326.99	101.695
12:43:02.728	0.85	-0.173392	326.426	101.695
12:43:02.738	0.86	-0.133304	325.872	101.695
12:43:02.748	0.87	-0.164828	325.328	101.695
12:43:02.758	0.88	-0.131729	324.794	101.695
12:43:02.768	0.89	-0.108145	324.27	101.695
12:43:02.778	0.9	-0.209227	323.756	101.695
12:43:02.788	0.91	-0.308139	323.253	101.695
12:43:02.798	0.92	-0.311824	322.76	101.695
12:43:02.808	0.93	-0.284306	322.277	101.695
12:43:02.818	0.94	-0.194416	321.806	101.695
12:43:02.828	0.95	-0.024954	321.344	101.695
12:43:02.838	0.96	0.0922767	320.894	101.695
12:43:02.848	0.97	-0.0587479	320.454	101.695
12:43:02.858	0.98	-0.250265	320.024	101.695
12:43:02.868	0.99	-0.257555	319.606	101.695
12:43:02.878	1	-0.242735	319.197	101.695
12:43:02.888	1.01	-0.498523	318.8	101.695
12:43:02.898	1.02	-0.631777	318.413	101.695
12:43:02.908	1.03	-0.499439	318.036	101.695
12:43:02.918	1.04	-0.292301	317.67	101.695
12:43:02.928	1.05	-0.0755237	317.314	101.695
12:43:02.938	1.06	0.144493	316.969	101.695
12:43:02.948	1.07	0.223661	316.633	101.695
12:43:02.958	1.08	0.279262	316.308	101.695
12:43:02.968	1.09	0.324753	315.993	750
12:43:02.978	1.1	0.207796	315.687	750
12:43:02.988	1.11	0.0826171	315.392	750
12:43:02.998	1.12	-0.000558692	315.106	750
12:43:03.008	1.13	0.00300002	314.829	750
12:43:03.018	1.14	0.0555887	314.562	750
12:43:03.028	1.15	0.15764	314.304	750
12:43:03.038	1.16	0.268793	314.055	750
12:43:03.048	1.17	0.305752	313.815	600
12:43:03.058	1.18	0.259229	313.584	600
12:43:03.068	1.19	0.146254	313.362	600
12:43:03.078	1.2	0.0852695	313.148	600
12:43:03.088	1.21	-0.0415107	312.942	600
12:43:03.098	1.22	-0.133623	312.745	600
12:43:03.108	1.23	-0.11428	312.555	600
12:43:03.118	1.24	-0.00123789	312.374	600
12:43:03.128	1.25	0.139984	312.2	600
12:43:03.138	1.26	0.293557	312.033	600
12:43:03.148	1.27	0.45085	311.874	750
12:43:03.158	1.28	0.41847	311.722	750
12:43:03.168	1.29	0.261493	311.577	750
12:43:03.178	1.3	0.136	311.439	750
12:43:03.188	1.31	0.11829	311.307	750
12:43:03.198	1.32	0.176339	311.182	750
12:43:03.208	1.33	0.230078	311.063	750
12:43:03.218	1.34	0.306408	310.95	750
12:43:03.228	1.35	0.367629	310.844	600
12:43:03.238	1.36	0.347963	310.742	600
12:43:03.248	1.37	0.294646	310.647	600
12:43:03.258	1.38	0.246634	310.557	600
12:43:03.268	1.39	0.178422	310.472	600
12:43:03.278	1.4	0.120102	310.392	600
12:43:03.288	1.41	0.0576416	310.317	600
12:43:03.298	1.42	0.0787507	310.247	600
12:43:03.308	1.43	0.159735	310.182	600
12:43:03.318	1.44	0.248792	310.121	600
12:43:03.328	1.45	0.332023	310.064	272.727
12:43:03.338	1.46	0.192559	310.011	272.727
12:43:03.348	1.47	0.0217127	309.963	272.727
12:43:03.358	1.48	0.0085788	309.918	272.727
12:43:03.368	1.49	-0.0179168	309.877	272.727
12:43:03.378	1.5	-0.0197382	309.839	272.727
12:43:03.388	1.51	0.014532	309.805	272.727
12:43:03.398	1.52	0.0306264	309.774	272.727
12:43:03.408	1.53	0.0369159	309.746	272.727
12:43:03.418	1.54	0.0597575	309.721	272.727
12:43:03.428	1.55	0.0595129	309.699	272.727
12:43:03.438	1.56	0.0356689	309.68	272.727
12:43:03.448	1.57	0.0609363	309.664	272.727
12:43:03.458	1.58	0.0843866	309.65	272.727
12:43:03.468	1.59	0.12452	309.638	272.727
12:43:03.478	1.6	0.116915	309.629	272.727
12:43:03.488	1.61	0.0710679	309.621	272.727
12:43:03.498	1.62	0.0578773	309.616	272.727
12:43:03.508	1.63	0.0902213	309.613	272.727
12:43:03.518	1.64	0.137363	309.612	272.727
12:43:03.528	1.65	0.244272	309.612	272.727
12:43:03.538	1.66	0.394944	309.614	272.727
12:43:03.548	1.67	0.411063	309.618	666.667
12:43:03.558	1.68	0.279724	309.623	666.667
12:43:03.568	1.69	0.146999	309.629	666.667
12:43:03.578	1.7	-0.0189353	309.637	666.667
12:43:03.588	1.71	-0.0925657	309.646	666.667
12:43:03.598	1.72	-0.0467636	309.656	666.667
12:43:03.608	1.73	0.0680911	309.668	666.667
12:43:03.618	1.74	0.209446	309.68	666.667
12:43:03.628	1.75	0.320647	309.693	666.667
12:43:03.638	1.76	0.394499	309.707	93.75
12:43:03.648	1.77	0.387188	309.722	93.75
12:43:03.658	1.78	0.267075	309.737	93.75
12:43:03.668	1.79	0.10645	309.754	93.75
12:43:03.678	1.8	-0.0218438	309.77	93.75
12:43:03.688	1.81	-0.0466297	309.788	93.75
12:43:03.698	1.82	-0.00787574	309.806	93.75
12:43:03.708	1.83	0.0437297	309.824	93.75
12:43:03.718	1.84	0.114764	309.842	93.75
12:43:03.728	1.85	0.160793	309.861	93.75
12:43:03.738	1.86	0.144267	309.881	93.75
12:43:03.748	1.87	0.129042	309.9	93.75
12:43:03.758	1.88	-0.00501617	309.92	93.75
12:43:03.768	1.89	-0.0862641	309.94	93.75
12:43:03.778	1.9	-0.0484508	309.96	93.75
12:43:03.788	1.91	0.002008	309.98	93.75
12:43:03.798	1.92	0.0432752	310	93.75
12:43:03.808	1.93	0.107479	310.02	93.75
12:43:03.818	1.94	0.179128	310.04	93.75
12:43:03.828	1.95	0.164655	310.061	93.75
12:43:03.838	1.96	0.0850984	310.081	93.75
12:43:03.848	1.97	0.0562735	310.101	93.75
12:43:03.858	1.98	0.0559781	310.12	93.75
12:43:03.868	1.99	0.0378332	310.14	93.75
12:43:03.878	2	-0.0225317	310.16	93.75
12:43:03.887	2.01	-0.0492435	310.179	93.75
12:43:03.898	2.02	-0.0428247	310.198	93.75
12:43:03.907	2.03	-0.0377799	310.217	93.75
12:43:03.918	2.04	0.0241212	310.236	93.75
12:43:03.928	2.05	0.0360565	310.254	93.75
12:43:03.938	2.06	-0.00145961	310.272	93.75
12:43:03.948	2.07	0.0354306	310.29	93.75
12:43:03.958	2.08	0.0897543	310.308	93.75
12:43:03.968	2.09	0.0703555	310.325	93.75
12:43:03.978	2.1	-0.00710147	310.342	93.75
12:43:03.988	2.11	-0.0686207	310.358	93.75
12:43:03.998	2.12	-0.130947	310.375	93.75
12:43:04.008	2.13	-0.157	310.391	93.75
12:43:04.018	2.14	-0.160074	310.406	93.75
12:43:04.028	2.15	-0.167037	310.421	93.75
12:43:04.038	2.16	-0.20557	310.436	93.75
12:43:04.048	2.17	-0.310186	310.451	93.75
12:43:04.058	2.18	-0.364721	310.465	93.75
12:43:04.068	2.19	-0.358771	310.479	93.75
12:43:04.078	2.2	-0.29793	310.492	93.75
12:43:04.088	2.21	-0.196787	310.505	93.75
12:43:04.098	2.22	-0.0380997	310.518	93.75
12:43:04.108	2.23	0.0987597	310.53	93.75
12:43:04.118	2.24	0.125969	310.542	93.75
12:43:04.128	2.25	0.130151	310.554	93.75
12:43:04.138	2.26	0.137738	310.565	93.75
12:43:04.148	2.27	0.0235115	310.576	93.75
12:43:04.158	2.28	-0.17017	310.586	93.75
12:43:04.168	2.29	-0.210825	310.596	93.75
12:43:04.178	2.3	-0.207122	310.606	93.75
12:43:04.188	2.31	-0.167266	310.616	93.75
12:43:04.198	2.32	-0.0745822	310.625	93.75
12:43:04.208	2.33	0.0099033	310.633	93.75
12:43:04.218	2.34	0.0532206	310.642	93.75
12:43:04.228	2.35	0.0480161	310.65	93.75
12:43:04.238	2.36	0.0199411	310.658	93.75
12:43:04.248	2.37	0.0266186	310.665	93.75
12:43:04.258	2.38	0.0980071	310.672	93.75
12:43:04.268	2.39	0.214694	310.679	93.75
12:43:04.278	2.4	0.303712	310.685	111.111
12:43:04.288	2.41	0.252134	310.692	111.111
12:43:04.298	2.42	0.183308	310.697	111.111
12:43:04.308	2.43	0.172275	310.703	111.111
12:43:04.318	2.44	0.180501	310.708	111.111
12:43:04.328	2.45	0.176301	310.713	111.111
12:43:04.338	2.46	0.214338	310.718	111.111
12:43:04.348	2.47	0.213101	310.722	111.111
12:43:04.358	2.48	0.222408	310.727	111.111
12:43:04.368	2.49	0.247733	310.731	111.111
12:43:04.378	2.5	0.172475	310.734	111.111
12:43:04.388	2.51	0.0849128	310.738	111.111
12:43:04.398	2.52	0.03899	310.741	111.111
12:43:04.408	2.53	-0.020517	310.744	111.111
12:43:04.418	2.54	-0.0219829	310.747	111.111
12:43:04.428	2.55	0.0315615	310.75	111.111
12:43:04.438	2.56	0.0735346	310.752	111.111
12:43:04.448	2.57	0.127214	310.754	111.111
12:43:04.458	2.58	0.123653	310.756	111.111
12:43:04.468	2.59	0.113499	310.758	111.111
12:43:04.478	2.6	0.0857812	310.76	111.111
12:43:04.488	2.61	-0.00118282	310.761	111.111
12:43:04.498	2.62	-0.127486	310.763	111.111
12:43:04.508	2.63	-0.204128	310.764	111.111
12:43:04.518	2.64	-0.211275	310.765	111.111
12:43:04.528	2.65	-0.171772	310.766	111.111
12:43:04.538	2.66	-0.103438	310.767	111.111
12:43:04.548	2.67	-0.0256358	310.767	111.111
12:43:04.558	2.68	0.0547663	310.768	111.111
12:43:04.568	2.69	0.0466732	310.768	111.111
12:43:04.578	2.7	0.0314305	310.768	111.111
12:43:04.588	2.71	-0.0428012	310.769	111.111
12:43:04.598	2.72	-0.109413	310.769	111.111
12:43:04.608	2.73	-0.0940025	310.769	111.111
12:43:04.618	2.74	-0.0367208	310.769	111.111
12:43:04.628	2.75	0.00519458	310.769	111.111
12:43:04.638	2.76	0.0126592	310.768	111.111
12:43:04.648	2.77	-0.0179088	310.768	111.111
12:43:04.658	2.78	-0.167842	310.768	111.111
12:43:04.668	2.79	-0.282431	310.767	111.111
12:43:04.678	2.8	-0.39229	310.767	111.111
12:43:04.688	2.81	-0.434988	310.766	111.111
12:43:04.698	2.82	-0.464113	310.766	111.111
12:43:04.708	2.83	-0.406978	310.765	111.111
12:43:04.718	2.84	-0.317125	310.765	111.111
12:43:04.728	2.85	-0.233965	310.764	111.111
12:43:04.738	2.86	-0.134127	310.763	111.111
12:43:04.748	2.87	-0.0658835	310.762	111.111
12:43:04.758	2.88	-0.0846933	310.762	111.111
12:43:04.768	2.89	-0.12624	310.761	111.111
12:43:04.778	2.9	-0.0709338	310.76	111.111
12:43:04.788	2.91	0.0901619	310.759	111.111
12:43:04.798	2.92	0.333732	310.758	111.111
12:43:04.808	2.93	0.516196	310.757	111.111
12:43:04.818	2.94	0.571331	310.756	300
12:43:04.828	2.95	0.497472	310.755	300
12:43:04.838	2.96	0.372844	310.754	300
12:43:04.848	2.97	0.181562	310.753	300
12:43:04.858	2.98	0.0553573	310.752	300
12:43:04.868	2.99	-0.0165593	310.751	300
12:43:04.878	3	-0.0439977	310.75	300
12:43:04.888	3.01	-0.0395994	310.749	300
12:43:04.898	3.02	-0.0384982	310.748	300
12:43:04.908	3.03	-0.0181208	310.747	300
12:43:04.918	3.04	0.0616394	310.746	300
12:43:04.928	3.05	0.0853736	310.745	300
12:43:04.938	3.06	0.0192967	310.744	300
12:43:04.948	3.07	-0.0309735	310.743	300
12:43:04.958	3.08	2.86789e-05	310.741	300
12:43:04.968	3.09	0.0922954	310.74	300
12:43:04.978	3.1	0.182213	310.739	300
12:43:04.988	3.11	0.27606	310.738	300
12:43:04.998	3.12	0.357814	310.737	300
12:43:05.008	3.13	0.385268	310.735	300
12:43:05.018	3.14	0.393099	310.734	96.7742
12:43:05.028	3.15	0.387027	310.733	96.7742
12:43:05.038	3.16	0.345209	310.732	96.7742
12:43:05.048	3.17	0.235633	310.73	96.7742
12:43:05.058	3.18	0.111753	310.729	96.7742
12:43:05.068	3.19	0.0188556	310.728	96.7742
12:43:05.078	3.2	-0.0809514	310.727	96.7742
12:43:05.088	3.21	-0.130071	310.725	96.7742
12:43:05.098	3.22	-0.148603	310.724	96.7742
12:43:05.108	3.23	-0.14869	310.723	96.7742
12:43:05.118	3.24	-0.119294	310.721	96.7742
12:43:05.128	3.25	-0.0952175	310.72	96.7742
12:43:05.138	3.26	-0.0327238	310.719	96.7742
12:43:05.148	3.27	0.0247717	310.717	96.7742
12:43:05.158	3.28	0.0502617	310.716	96.7742
12:43:05.168	3.29	0.120425	310.715	96.7742
12:43:05.178	3.3	0.178943	310.713	96.7742
12:43:05.188	3.31	0.121752	310.712	96.7742
12:43:05.198	3.32	0.0141248	310.71	96.7742
12:43:05.208	3.33	-0.0620058	310.709	96.7742
12:43:05.218	3.34	-0.0763936	310.708	96.7742
12:43:05.228	3.35	-0.0373042	310.706	96.7742
12:43:05.238	3.36	0.035364	310.705	96.7742
12:43:05.248	3.37	0.0467814	310.703	96.7742
12:43:05.258	3.38	0.0429299	310.702	96.7742
12:43:05.268	3.39	0.0308424	310.701	96.7742
12:43:05.278	3.4	0.00589912	310.699	96.7742
12:43:05.288	3.41	-0.0240859	310.698	96.7742
12:43:05.298	3.42	-0.0644779	310.696	96.7742
12:43:05.308	3.43	-0.101019	310.695	96.7742
12:43:05.318	3.44	-0.131213	310.694	96.7742
12:43:05.328	3.45	-0.117454	310.692	96.7742
12:43:05.338	3.46	-0.0529419	310.691	96.7742
12:43:05.348	3.47	0.0284298	310.689	96.7742
12:43:05.358	3.48	0.0714567	310.688	96.7742
12:43:05.368	3.49	0.0619372	310.686	96.7742
12:43:05.378	3.5	0.00626002	310.685	96.7742
12:43:05.388	3.51	-0.0330739	310.684	96.7742
12:43:05.398	3.52	-0.062469	310.682	96.7742
12:43:05.408	3.53	-0.102922	310.681	96.7742
12:43:05.418	3.54	-0.118317	310.679	96.7742
12:43:05.428	3.55	-0.0971059	310.678	96.7742
12:43:05.438	3.56	-0.0821932	310.677	96.7742
12:43:05.448	3.57	-0.149228	310.675	96.7742
12:43:05.458	3.58	-0.227164	310.674	96.7742
12:43:05.468	3.59	-0.239933	310.673	96.7742
12:43:05.478	3.6	-0.206443	310.671	96.7742
12:43:05.488	3.61	-0.166846	310.67	96.7742
12:43:05.498	3.62	-0.107245	310.669	96.7742
12:43:05.508	3.63	0.00587564	310.667	96.7742
12:43:05.518	3.64	0.117349	310.666	96.7742
12:43:05.528	3.65	0.140248	310.665	96.7742
12:43:05.538	3.66	0.107952	310.664	96.7742
12:43:05.548	3.67	0.100792	310.662	96.7742
12:43:05.558	3.68	0.0887731	310.661	96.7742
12:43:05.568	3.69	0.0706584	310.66	96.7742
12:43:05.578	3.7	0.0838412	310.659	96.7742
12:43:05.588	3.71	0.117519	310.657	96.7742
12:43:05.598	3.72	0.140604	310.656	96.7742
12:43:05.608	3.73	0.173929	310.655	96.7742
12:43:05.618	3.74	0.226904	310.654	96.7742
12:43:05.628	3.75	0.301468	310.653	96.7742
12:43:05.638	3.76	0.345237	310.652	48
12:43:05.648	3.77	0.342701	310.651	48
12:43:05.658	3.78	0.311641	310.649	48
12:43:05.668	3.79	0.298748	310.648	48
12:43:05.678	3.8	0.270238	310.647	48
12:43:05.688	3.81	0.137425	310.646	48
12:43:05.698	3.82	0.0188099	310.645	48
12:43:05.708	3.83	-0.0176843	310.644	48
12:43:05.718	3.84	-0.0160406	310.643	48
12:43:05.728	3.85	-0.00621874	310.642	48
12:43:05.738	3.86	0.0639778	310.641	48
12:43:05.748	3.87	0.137605	310.64	48
12:43:05.758	3.88	0.160325	310.639	48
12:43:05.768	3.89	0.148045	310.638	48
12:43:05.778	3.9	0.0755577	310.637	48
12:43:05.788	3.91	-0.042905	310.637	48
12:43:05.798	3.92	-0.19567	310.636	48
12:43:05.808	3.93	-0.292484	310.635	48
12:43:05.818	3.94	-0.281472	310.634	48
12:43:05.828	3.95	-0.227635	310.633	48
12:43:05.838	3.96	-0.151103	310.632	48
12:43:05.848	3.97	-0.0231971	310.632	48
12:43:05.858	3.98	0.0776735	310.631	48
12:43:05.868	3.99	0.0122183	310.63	48
12:43:05.878	4	-0.0643334	310.629	48
12:43:05.888	4.01	-0.142774	310.629	48
12:43:05.897	4.02	-0.298969	310.628	48
12:43:05.908	4.03	-0.374428	310.627	48
12:43:05.918	4.04	-0.468056	310.627	48
12:43:05.928	4.05	-0.525764	310.626	48
12:43:05.937	4.06	-0.453258	310.625	48
12:43:05.948	4.07	-0.337612	310.625	48
12:43:05.958	4.08	-0.189578	310.624	48
12:43:05.968	4.09	-0.0714251	310.624	48
12:43:05.978	4.1	-0.0235699	310.623	48
12:43:05.988	4.11	-0.0320505	310.623	48
12:43:05.998	4.12	-0.0604746	310.622	48
12:43:06.008	4.13	-0.111246	310.621	48
12:43:06.018	4.14	-0.156739	310.621	48
12:43:06.028	4.15	-0.196855	310.62	48
12:43:06.038	4.16	-0.124213	310.62	48
12:43:06.048	4.17	-0.167406	310.62	48
12:43:06.058	4.18	-0.0607851	310.619	48
12:43:06.068	4.19	0.0686971	310.619	48
12:43:06.078	4.2	0.0654249	310.618	48
12:43:06.088	4.21	0.155806	310.618	48
12:43:06.098	4.22	0.22168	310.617	48
12:43:06.108	4.23	0.233936	310.617	48
12:43:06.118	4.24	0.230009	310.616	48
12:43:06.128	4.25	0.127979	310.616	48
12:43:06.138	4.26	-0.00701603	310.615	48
12:43:06.148	4.27	0.0195505	310.615	48
12:43:06.158	4.28	0.0531139	310.614	48
12:43:06.168	4.29	-0.0546015	310.614	48
12:43:06.178	4.3	-0.0912358	310.613	48
12:43:06.188	4.31	-0.0836857	310.613	48
12:43:06.198	4.32	-0.056774	310.612	48
12:43:06.208	4.33	0.054886	310.611	48
12:43:06.218	4.34	0.197255	310.611	48
12:43:06.228	4.35	0.242683	310.61	48
12:43:06.238	4.36	0.221959	310.61	48
12:43:06.248	4.37	0.127546	310.609	48
12:43:06.258	4.38	0.0465999	310.608	48
12:43:06.268	4.39	-0.0127296	310.608	48
12:43:06.278	4.4	-0.045259	310.607	48
12:43:06.288	4.41	-0.0777988	310.606	48
12:43:06.298	4.42	-0.0584702	310.605	48
12:43:06.308	4.43	-0.0334331	310.604	48
12:43:06.318	4.44	-0.0302626	310.604	48
12:43:06.328	4.45	-0.0059049	310.603	48
12:43:06.338	4.46	0.0392656	310.602	48
12:43:06.348	4.47	-0.0371265	310.601	48
12:43:06.358	4.48	-0.19235	310.6	48
12:43:06.368	4.49	-0.282669	310.599	48
12:43:06.378	4.5	-0.326145	310.598	48
12:43:06.388	4.51	-0.2764	310.597	48
12:43:06.398	4.52	-0.184674	310.596	48
12:43:06.408	4.53	-0.0983516	310.595	48
12:43:06.418	4.54	-0.0221418	310.594	48
12:43:06.428	4.55	0.000946379	310.593	48
12:43:06.438	4.56	-0.0101299	310.591	48
12:43:06.448	4.57	-0.0843127	310.59	48
12:43:06.458	4.58	-0.183521	310.589	48
12:43:06.468	4.59	-0.227691	310.588	48
12:43:06.478	4.6	-0.233498	310.587	48
12:43:06.488	4.61	-0.13252	310.585	48
12:43:06.498	4.62	0.0298171	310.584	48
12:43:06.508	4.63	0.161455	310.583	48
12:43:06.518	4.64	0.236559	310.581	48
12:43:06.528	4.65	0.237567	310.58	48
12:43:06.538	4.66	0.235266	310.579	48
12:43:06.548	4.67	0.202915	310.577	48
12:43:06.558	4.68	0.148081	310.576	48
12:43:06.568	4.69	0.104989	310.575	48
12:43:06.578	4.7	0.0705002	310.573	48
12:43:06.588	4.71	0.0724393	310.572	48
12:43:06.598	4.72	0.125614	310.57	48
12:43:06.608	4.73	0.141516	310.569	48
12:43:06.618	4.74	0.106692	310.568	48
12:43:06.628	4.75	0.0186781	310.566	48
12:43:06.638	4.76	-0.215157	310.565	48
12:43:06.648	4.77	-0.518866	310.563	48
12:43:06.658	4.78	-0.67294	310.562	48
12:43:06.668	4.79	-0.674247	310.56	48
12:43:06.678	4.8	-0.615662	310.559	48
12:43:06.688	4.81	-0.507223	310.557	48
12:43:06.698	4.82	-0.349934	310.556	48
12:43:06.708	4.83	-0.236614	310.554	48
12:43:06.718	4.84	-0.189783	310.553	48
12:43:06.728	4.85	-0.171303	310.551	48
12:43:06.738	4.86	-0.187251	310.55	48
12:43:06.748	4.87	-0.189273	310.549	48
12:43:06.758	4.88	-0.127924	310.547	48
12:43:06.768	4.89	-0.0905324	310.546	48
12:43:06.778	4.9	-0.128205	310.544	48
12:43:06.788	4.91	-0.15638	310.543	48
12:43:06.798	4.92	-0.205393	310.542	48
12:43:06.808	4.93	-0.177064	310.54	48
12:43:06.818	4.94	-0.168504	310.539	48
12:43:06.828	4.95	-0.151272	310.538	48
12:43:06.838	4.96	-0.0328018	310.536	48
12:43:06.848	4.97	0.0926716	310.535	48
12:43:06.858	4.98	0.192237	310.534	48
12:43:06.868	4.99	0.262799	310.532	48
12:43:06.878	5	0.274761	310.531	48
12:43:06.888	5.01	0.30534	310.53	500
12:43:06.898	5.02	0.256119	310.529	500
12:43:06.908	5.03	0.178208	310.528	500
12:43:06.918	5.04	0.157992	310.526	500
12:43:06.928	5.05	0.173002	310.525	500
12:43:06.938	5.06	0.131285	310.524	500
12:43:06.948	5.07	0.0309696	310.523	500
12:43:06.958	5.08	0.0355553	310.522	500
12:43:06.968	5.09	0.116242	310.521	500
12:43:06.978	5.1	0.166287	310.52	500
12:43:06.988	5.11	0.217596	310.519	500
12:43:06.998	5.12	0.27443	310.518	500
12:43:07.008	5.13	0.332003	310.517	98.3607
12:43:07.018	5.14	0.313963	310.516	98.3607
12:43:07.028	5.15	0.269938	310.515	98.3607
12:43:07.038	5.16	0.161557	310.514	98.3607
12:43:07.048	5.17	0.0937802	310.513	98.3607
12:43:07.058	5.18	0.0972375	310.512	98.3607
12:43:07.068	5.19	0.095442	310.511	98.3607
12:43:07.078	5.2	0.0526206	310.51	98.3607
12:43:07.088	5.21	-0.107545	310.509	98.3607
12:43:07.098	5.22	-0.254258	310.509	98.3607
12:43:07.108	5.23	-0.393619	310.508	98.3607
12:43:07.118	5.24	-0.460245	310.507	98.3607
12:43:07.128	5.25	-0.51482	310.507	98.3607
12:43:07.138	5.26	-0.538176	310.506	98.3607
12:43:07.148	5.27	-0.522238	310.506	98.3607
12:43:07.158	5.28	-0.515293	310.505	98.3607
12:43:07.168	5.29	-0.500383	310.505	98.3607
12:43:07.178	5.3	-0.457163	310.504	98.3607
12:43:07.188	5.31	-0.41871	310.504	98.3607
12:43:07.198	5.32	-0.346088	310.504	98.3607
12:43:07.208	5.33	-0.240492	310.503	98.3607
12:43:07.218	5.34	-0.153659	310.503	98.3607
12:43:07.228	5.35	-0.0518301	310.503	98.3607
12:43:07.238	5.36	0.0829654	310.503	98.3607
12:43:07.248	5.37	0.190265	310.502	98.3607
12:43:07.258	5.38	0.226333	310.502	98.3607
12:43:07.268	5.39	0.224438	310.502	98.3607
12:43:07.278	5.4	0.206936	310.502	98.3607
12:43:07.288	5.41	0.172746	310.502	98.3607
12:43:07.298	5.42	0.131343	310.502	98.3607
12:43:07.308	5.43	0.161641	310.502	98.3607
12:43:07.318	5.44	0.139822	310.502	98.3607
12:43:07.328	5.45	0.101226	310.503	98.3607
12:43:07.338	5.46	0.0916529	310.503	98.3607
12:43:07.348	5.47	0.0648321	310.503	98.3607
12:43:07.358	5.48	0.0571473	310.503	98.3607
12:43:07.368	5.49	0.0627704	310.503	98.3607
12:43:07.378	5.5	0.08439	310.504	98.3607
