TimeOfDay	Time	Pulse	Skin Conductance	Heart Rate
21:23:56.520	87.85	-0.00670589	350.028	58.2524
21:23:56.530	87.86	-0.0266336	350.028	58.2524
21:23:56.540	87.87	-0.0386354	350.028	58.2524
21:23:56.550	87.88	-0.0348884	350.028	58.2524
21:23:56.560	87.89	-0.019188	350.028	58.2524
21:23:56.570	87.9	-0.0108501	350.028	58.2524
21:23:56.580	87.91	-0.00249875	350.028	58.2524
21:23:56.590	87.92	-0.00305209	350.028	58.2524
21:23:56.600	87.93	0.0115612	350.028	58.2524
21:23:56.610	87.94	0.0433232	350.028	58.2524
21:23:56.620	87.95	0.0869919	350.028	58.2524
21:23:56.630	87.96	0.145549	350.028	58.2524
21:23:56.640	87.97	0.170329	350.028	352.941
21:23:56.650	87.98	0.157097	350.028	352.941
21:23:56.660	87.99	0.12573	350.028	352.941
21:23:56.670	88	0.108493	350.028	352.941
21:23:56.680	88.01	0.109001	350.028	352.941
21:23:56.690	88.02	0.0726274	350.028	352.941
21:23:56.700	88.03	0.03155	350.028	352.941
21:23:56.710	88.04	0.0797591	350.028	352.941
21:23:56.720	88.05	0.0890726	350.028	352.941
21:23:56.730	88.06	0.000266507	350.028	352.941
21:23:56.740	88.07	-0.0104111	350.028	352.941
21:23:56.750	88.08	-0.0192138	350.028	352.941
21:23:56.760	88.09	-0.0180501	350.028	352.941
21:23:56.770	88.1	0.0387576	350.028	352.941
21:23:56.780	88.11	-0.0631436	350.028	352.941
21:23:56.790	88.12	-0.174978	350.028	352.941
21:23:56.800	88.13	0.0597642	350.028	352.941
21:23:56.810	88.14	0.155962	350.028	2000
21:23:56.820	88.15	-0.0795132	350.028	2000
21:23:56.830	88.16	-0.043017	350.028	2000
21:23:56.840	88.17	0.218048	350.028	125
21:23:56.850	88.18	0.145356	350.028	125
21:23:56.860	88.19	-0.0870449	350.028	125
21:23:56.870	88.2	-0.00569383	350.028	125
21:23:56.880	88.21	0.0793277	350.028	125
21:23:56.890	88.22	-0.0128633	350.028	125
21:23:56.900	88.23	-0.0864281	350.028	125
21:23:56.910	88.24	-0.0325173	350.028	125
21:23:56.920	88.25	0.0262577	350.028	125
21:23:56.930	88.26	0.00675393	350.028	125
21:23:56.940	88.27	-0.030798	350.028	125
21:23:56.950	88.28	0.00929546	350.028	125
21:23:56.960	88.29	0.0857186	350.028	125
21:23:56.970	88.3	0.0869877	350.028	125
21:23:56.980	88.31	0.0452261	350.028	125
21:23:56.990	88.32	0.0388847	350.028	125
21:23:57.000	88.33	0.0330253	350.028	125
21:23:57.010	88.34	0.00107568	350.028	125
21:23:57.020	88.35	-0.0523913	350.028	125
21:23:57.030	88.36	-0.055274	350.028	125
21:23:57.040	88.37	-0.0198747	350.028	125
21:23:57.050	88.38	-0.0211262	350.028	125
21:23:57.060	88.39	-0.0163602	350.028	125
21:23:57.070	88.4	0.0270381	350.028	125
21:23:57.080	88.41	0.0487314	350.028	125
21:23:57.090	88.42	0.0282712	350.028	125
21:23:57.100	88.43	0.0050639	350.028	125
21:23:57.110	88.44	-0.0108358	350.028	125
21:23:57.120	88.45	-0.0203632	350.028	125
21:23:57.130	88.46	-0.0277662	350.028	125
21:23:57.140	88.47	-0.0346947	350.028	125
21:23:57.150	88.48	-0.0223054	350.028	125
21:23:57.160	88.49	-0.00581289	350.028	125
21:23:57.170	88.5	-0.0113067	350.028	125
21:23:57.180	88.51	-0.0149668	350.028	125
21:23:57.190	88.52	0.0039753	350.028	125
21:23:57.200	88.53	0.00948182	350.028	125
21:23:57.210	88.54	-0.00826044	350.028	125
21:23:57.220	88.55	-0.0242895	350.028	125
21:23:57.230	88.56	-0.0267686	350.028	125
21:23:57.240	88.57	-0.0221872	350.028	125
21:23:57.250	88.58	-0.0260925	350.028	125
21:23:57.260	88.59	-0.0226262	350.028	125
21:23:57.270	88.6	0.00827718	350.028	125
21:23:57.280	88.61	0.0509928	350.028	125
21:23:57.290	88.62	0.0954147	350.028	125
21:23:57.300	88.63	0.141781	350.028	125
21:23:57.310	88.64	0.178434	350.028	125
21:23:57.320	88.65	0.194917	350.028	57.1429
21:23:57.330	88.66	0.169648	350.028	57.1429
21:23:57.340	88.67	0.127544	350.028	57.1429
21:23:57.350	88.68	0.0897389	350.028	57.1429
21:23:57.360	88.69	0.0692216	350.028	57.1429
21:23:57.370	88.7	0.0409655	350.028	57.1429
21:23:57.380	88.71	0.0101227	350.028	57.1429
21:23:57.390	88.72	-0.00389986	350.028	57.1429
21:23:57.400	88.73	-0.0100211	350.028	57.1429
21:23:57.410	88.74	-0.0189324	350.028	57.1429
21:23:57.420	88.75	-0.0207031	350.028	57.1429
21:23:57.430	88.76	-0.0174809	350.028	57.1429
21:23:57.440	88.77	-0.0161558	350.028	57.1429
21:23:57.450	88.78	-0.00580082	350.028	57.1429
21:23:57.460	88.79	0.00238158	350.028	57.1429
21:23:57.470	88.8	-0.00629513	350.028	57.1429
21:23:57.480	88.81	-0.0157298	350.028	57.1429
21:23:57.490	88.82	-0.0161198	350.028	57.1429
21:23:57.500	88.83	-0.00769955	350.028	57.1429
21:23:57.510	88.84	-0.00816939	350.028	57.1429
21:23:57.520	88.85	-0.0169265	350.028	57.1429
21:23:57.530	88.86	-0.0192077	350.028	57.1429
21:23:57.540	88.87	-0.0133576	350.028	57.1429
21:23:57.550	88.88	-0.0107072	350.028	57.1429
21:23:57.560	88.89	0.000233374	350.028	57.1429
21:23:57.570	88.9	0.0102249	350.028	57.1429
21:23:57.580	88.91	0.0170875	350.028	57.1429
21:23:57.590	88.92	0.0192458	350.028	57.1429
21:23:57.600	88.93	0.0190858	350.028	57.1429
21:23:57.610	88.94	0.0160682	350.028	57.1429
21:23:57.620	88.95	-0.000643846	350.028	57.1429
21:23:57.630	88.96	-0.0156452	350.028	57.1429
21:23:57.640	88.97	-0.0059394	350.028	57.1429
21:23:57.650	88.98	0.00385805	350.028	57.1429
21:23:57.660	88.99	0.0145022	350.028	57.1429
21:23:57.670	89	0.0214685	350.028	57.1429
21:23:57.680	89.01	0.0324634	350.028	57.1429
21:23:57.690	89.02	0.0210512	350.028	57.1429
21:23:57.700	89.03	7.57079e-05	350.028	57.1429
21:23:57.710	89.04	-0.0106594	350.028	57.1429
21:23:57.720	89.05	-0.0227479	350.028	57.1429
21:23:57.730	89.06	-0.0458374	350.028	57.1429
21:23:57.740	89.07	-0.0557398	350.028	57.1429
21:23:57.750	89.08	-0.045413	350.028	57.1429
21:23:57.760	89.09	-0.0383092	350.028	57.1429
21:23:57.770	89.1	-0.0306794	350.028	57.1429
21:23:57.780	89.11	-0.0177336	350.028	57.1429
21:23:57.790	89.12	0.0122468	350.028	57.1429
21:23:57.800	89.13	0.0268413	350.028	57.1429
21:23:57.810	89.14	0.00561574	350.028	57.1429
21:23:57.820	89.15	-0.0143682	350.028	57.1429
21:23:57.830	89.16	-0.0470328	350.028	57.1429
21:23:57.840	89.17	-0.0777727	350.028	57.1429
21:23:57.850	89.18	-0.0743903	350.028	57.1429
21:23:57.860	89.19	-0.0425421	350.028	57.1429
21:23:57.870	89.2	-0.0122249	350.028	57.1429
21:23:57.880	89.21	-0.00493497	350.028	57.1429
21:23:57.890	89.22	-0.00284881	350.028	57.1429
21:23:57.900	89.23	-0.00334556	350.028	57.1429
21:23:57.910	89.24	-0.0143387	350.028	57.1429
21:23:57.920	89.25	-0.0130604	350.028	57.1429
21:23:57.930	89.26	-0.0298803	350.028	57.1429
21:23:57.940	89.27	-0.0659545	350.028	57.1429
21:23:57.950	89.28	-0.0572452	350.028	57.1429
21:23:57.960	89.29	-0.0103766	350.028	57.1429
21:23:57.970	89.3	-0.00951957	350.028	57.1429
21:23:57.980	89.31	-0.0161257	350.028	57.1429
21:23:57.990	89.32	-0.00607409	350.028	57.1429
21:23:58.000	89.33	-0.0198431	350.028	57.1429
21:23:58.010	89.34	-0.0578507	350.028	57.1429
21:23:58.020	89.35	-0.0653823	350.028	57.1429
21:23:58.030	89.36	-0.0525029	350.028	57.1429
21:23:58.040	89.37	-0.0396461	350.028	57.1429
21:23:58.050	89.38	-0.0375111	350.028	57.1429
21:23:58.060	89.39	-0.0166901	350.028	57.1429
21:23:58.070	89.4	0.0288008	350.028	57.1429
21:23:58.080	89.41	0.072867	350.028	57.1429
21:23:58.090	89.42	0.0927984	350.028	57.1429
21:23:58.100	89.43	0.104373	350.028	57.1429
21:23:58.110	89.44	0.110994	350.028	57.1429
21:23:58.120	89.45	0.111997	350.028	57.1429
21:23:58.130	89.46	0.112543	350.028	57.1429
21:23:58.140	89.47	0.109302	350.028	57.1429
21:23:58.150	89.48	0.0928762	350.028	57.1429
21:23:58.160	89.49	0.0760702	350.028	57.1429
21:23:58.170	89.5	0.0317512	350.028	57.1429
21:23:58.180	89.51	-0.0662367	350.028	57.1429
21:23:58.190	89.52	-0.0965846	350.028	57.1429
21:23:58.200	89.53	0.0218607	350.028	57.1429
21:23:58.210	89.54	0.0496817	350.028	57.1429
21:23:58.220	89.55	-0.094317	350.028	57.1429
21:23:58.230	89.56	-0.14516	350.028	57.1429
21:23:58.240	89.57	-0.0678775	350.028	57.1429
21:23:58.250	89.58	-0.0722164	350.028	57.1429
21:23:58.260	89.59	-0.127416	350.028	57.1429
21:23:58.270	89.6	-0.0749358	350.028	57.1429
21:23:58.280	89.61	0.0161272	350.028	57.1429
21:23:58.290	89.62	0.0333561	350.028	57.1429
21:23:58.300	89.63	0.0165662	350.028	57.1429
21:23:58.310	89.64	0.0145699	350.028	57.1429
21:23:58.320	89.65	0.0264129	350.028	57.1429
21:23:58.330	89.66	0.0473955	350.028	57.1429
21:23:58.340	89.67	0.111141	350.028	57.1429
21:23:58.350	89.68	-0.0592488	350.028	57.1429
21:23:58.360	89.69	-0.1435	350.028	57.1429
21:23:58.370	89.7	0.258088	350.028	1500
21:23:58.380	89.71	0.24833	350.028	1500
21:23:58.390	89.72	-0.325214	350.028	1500
21:23:58.400	89.73	-0.173315	350.028	1500
21:23:58.410	89.74	0.462665	350.028	1500
21:23:58.420	89.75	0.192035	350.028	1500
21:23:58.430	89.76	-0.279309	350.028	1500
21:23:58.440	89.77	0.0587237	350.028	1500
21:23:58.450	89.78	0.289683	350.028	122.449
21:23:58.460	89.79	-0.0772484	350.028	122.449
21:23:58.470	89.8	-0.195985	350.028	122.449
21:23:58.480	89.81	0.0671565	350.028	122.449
21:23:58.490	89.82	0.0914882	350.028	122.449
21:23:58.500	89.83	-0.0735468	350.028	122.449
21:23:58.510	89.84	-0.0427924	350.028	122.449
21:23:58.520	89.85	0.0510312	350.028	122.449
21:23:58.530	89.86	0.0249645	350.028	122.449
21:23:58.540	89.87	-0.0447209	350.028	122.449
21:23:58.550	89.88	-0.0414826	350.028	122.449
21:23:58.560	89.89	-0.00599548	350.028	122.449
21:23:58.570	89.9	0.00437445	350.028	122.449
21:23:58.580	89.91	-0.0187221	350.028	122.449
21:23:58.590	89.92	-0.0373275	350.028	122.449
21:23:58.600	89.93	-0.00961456	350.028	122.449
21:23:58.610	89.94	0.00606791	350.028	122.449
21:23:58.620	89.95	-0.0238482	350.028	122.449
21:23:58.630	89.96	-0.0474529	350.028	122.449
21:23:58.640	89.97	-0.0206513	350.028	122.449
21:23:58.650	89.98	-0.0146955	350.028	122.449
21:23:58.660	89.99	-0.0485038	350.028	122.449
21:23:58.670	90	-0.0530433	350.028	122.449
21:23:58.680	90.01	-0.0266178	350.028	122.449
21:23:58.690	90.02	-0.0220227	350.028	122.449
21:23:58.700	90.03	-0.0455337	350.028	122.449
21:23:58.710	90.04	-0.0344231	350.028	122.449
21:23:58.720	90.05	-0.0102867	350.028	122.449
21:23:58.730	90.06	-0.00867546	350.028	122.449
21:23:58.740	90.07	-0.0211409	350.028	122.449
21:23:58.750	90.08	-0.0260439	350.028	122.449
21:23:58.760	90.09	-0.0244815	350.028	122.449
21:23:58.770	90.1	-0.0322118	350.028	122.449
21:23:58.780	90.11	-0.0482916	350.028	122.449
21:23:58.790	90.12	-0.0609562	350.028	122.449
21:23:58.800	90.13	-0.0670837	350.028	122.449
21:23:58.810	90.14	-0.069708	350.028	122.449
21:23:58.820	90.15	-0.0735985	350.028	122.449
21:23:58.830	90.16	-0.0770567	350.028	122.449
21:23:58.840	90.17	-0.0773903	350.028	122.449
21:23:58.850	90.18	-0.0668329	350.028	122.449
21:23:58.860	90.19	-0.039708	350.028	122.449
21:23:58.870	90.2	0.0132439	350.028	122.449
21:23:58.880	90.21	0.0687157	350.028	122.449
21:23:58.890	90.22	0.109822	350.028	122.449
21:23:58.900	90.23	0.135316	350.028	122.449
21:23:58.910	90.24	0.13644	350.028	122.449
21:23:58.920	90.25	0.136417	350.028	122.449
21:23:58.930	90.26	0.135136	350.028	122.449
21:23:58.940	90.27	0.142114	350.028	75
21:23:58.950	90.28	0.133132	350.028	75
21:23:58.960	90.29	0.0927637	350.028	75
21:23:58.970	90.3	0.0319012	350.028	75
21:23:58.980	90.31	-0.0080313	350.028	75
21:23:58.990	90.32	-0.0311486	350.028	75
21:23:59.000	90.33	-0.051525	350.028	75
21:23:59.010	90.34	-0.050745	350.028	75
21:23:59.020	90.35	-0.0330992	350.028	75
21:23:59.030	90.36	-0.0402884	350.028	75
21:23:59.040	90.37	-0.062853	350.028	75
21:23:59.050	90.38	-0.0676369	350.028	75
21:23:59.060	90.39	-0.0523201	350.028	75
21:23:59.070	90.4	-0.0482175	350.028	75
21:23:59.080	90.41	-0.047761	350.028	75
21:23:59.090	90.42	-0.0369103	350.028	75
21:23:59.100	90.43	-0.0277427	350.028	75
21:23:59.110	90.44	-0.0350554	350.028	75
21:23:59.120	90.45	-0.0337264	350.028	75
21:23:59.130	90.46	-0.0138073	350.028	75
21:23:59.140	90.47	0.00341047	350.028	75
21:23:59.150	90.48	0.0209813	350.028	75
21:23:59.160	90.49	0.0324575	350.028	75
21:23:59.170	90.5	0.0355571	350.028	75
21:23:59.180	90.51	0.0213025	350.028	75
21:23:59.190	90.52	0.00390745	350.028	75
21:23:59.200	90.53	0.00138268	350.028	75
21:23:59.210	90.54	-0.0040002	350.028	75
21:23:59.220	90.55	-0.0031612	350.028	75
21:23:59.230	90.56	0.000719605	350.028	75
21:23:59.240	90.57	0.00148099	350.028	75
21:23:59.250	90.58	-0.00117256	350.028	75
21:23:59.260	90.59	-0.00353568	350.028	75
21:23:59.270	90.6	-0.00182058	350.028	75
21:23:59.280	90.61	0.00505247	350.028	75
21:23:59.290	90.62	0.0143951	350.028	75
21:23:59.300	90.63	0.0153148	350.028	75
21:23:59.310	90.64	-0.00116722	350.028	75
21:23:59.320	90.65	-0.0243539	350.028	75
21:23:59.330	90.66	-0.0480042	350.028	75
21:23:59.340	90.67	-0.0644939	350.028	75
21:23:59.350	90.68	-0.0741435	350.028	75
21:23:59.360	90.69	-0.0622088	350.028	75
21:23:59.370	90.7	-0.0483152	350.028	75
21:23:59.380	90.71	-0.0516856	350.028	75
21:23:59.390	90.72	-0.0604845	350.028	75
21:23:59.400	90.73	-0.0639387	350.028	75
21:23:59.410	90.74	-0.0672615	350.028	75
21:23:59.420	90.75	-0.0689043	350.028	75
21:23:59.430	90.76	-0.0611316	350.028	75
21:23:59.440	90.77	-0.0501562	350.028	75
21:23:59.450	90.78	-0.0430213	350.028	75	3
21:23:59.460	90.79	-0.0433658	350.028	75
21:23:59.470	90.8	-0.0375912	350.028	75
21:23:59.480	90.81	-0.0237339	350.028	75
21:23:59.490	90.82	-0.00521507	350.028	75
21:23:59.500	90.83	0.0202866	350.028	75
21:23:59.510	90.84	0.0389731	350.028	75
21:23:59.520	90.85	0.0215465	350.028	75
21:23:59.530	90.86	-0.00834639	350.028	75
21:23:59.540	90.87	-0.0406762	350.028	75
21:23:59.550	90.88	-0.0597636	350.028	75
21:23:59.560	90.89	-0.0784736	350.028	75
21:23:59.570	90.9	-0.0661387	350.028	75
21:23:59.580	90.91	-0.0604484	350.028	75
21:23:59.590	90.92	-0.0646461	350.028	75
21:23:59.600	90.93	-0.0563797	350.028	75
21:23:59.610	90.94	-0.0350962	350.028	75
21:23:59.620	90.95	-0.0219026	350.028	75
21:23:59.630	90.96	0.001939	350.028	75
21:23:59.640	90.97	0.0267053	350.028	75
21:23:59.650	90.98	0.0286179	350.028	75
21:23:59.660	90.99	0.0220545	350.028	75
21:23:59.670	91	0.0279172	350.028	75
21:23:59.680	91.01	0.0449451	350.028	75
21:23:59.690	91.02	0.0588501	350.028	75
21:23:59.700	91.03	0.0761224	350.028	75
21:23:59.710	91.04	0.110353	350.028	75
21:23:59.720	91.05	0.151113	350.028	75
21:23:59.730	91.06	0.17284	350.028	75
21:23:59.740	91.07	0.180265	350.028	74.0741
21:23:59.750	91.08	0.173365	350.028	74.0741
21:23:59.760	91.09	0.149997	350.028	74.0741
21:23:59.770	91.1	0.114363	350.028	74.0741
21:23:59.780	91.11	0.0737361	350.028	74.0741
21:23:59.790	91.12	0.0300551	350.028	74.0741
21:23:59.800	91.13	9.17609e-05	350.028	74.0741
21:23:59.810	91.14	-0.0247409	350.028	74.0741
21:23:59.820	91.15	-0.04906	350.028	74.0741
21:23:59.830	91.16	-0.0677934	350.028	74.0741
21:23:59.840	91.17	-0.0744136	350.028	74.0741
21:23:59.850	91.18	-0.0758097	350.028	74.0741
21:23:59.860	91.19	-0.0621841	350.028	74.0741
21:23:59.870	91.2	-0.0355923	350.028	74.0741
21:23:59.880	91.21	-0.0151732	350.028	74.0741
21:23:59.890	91.22	-0.00685754	350.028	74.0741
21:23:59.900	91.23	-0.00463295	350.028	74.0741
21:23:59.910	91.24	0.00154122	350.028	74.0741
21:23:59.920	91.25	-0.00198208	350.028	74.0741
21:23:59.930	91.26	-0.0179227	350.028	74.0741
21:23:59.940	91.27	-0.0252434	350.028	74.0741
21:23:59.950	91.28	-0.0281622	350.028	74.0741
21:23:59.960	91.29	-0.0312953	350.028	74.0741
21:23:59.970	91.3	-0.0358448	350.028	74.0741
21:23:59.980	91.31	-0.0270548	350.028	74.0741
21:23:59.990	91.32	-0.0110072	350.028	74.0741
21:24:00.000	91.33	0.00140925	350.028	74.0741
21:24:00.010	91.34	-0.0040656	350.028	74.0741
21:24:00.020	91.35	-0.0267325	350.028	74.0741
21:24:00.030	91.36	-0.0413143	350.028	74.0741
21:24:00.040	91.37	-0.0471289	350.028	74.0741
21:24:00.050	91.38	-0.0571957	350.028	74.0741
21:24:00.060	91.39	-0.0533449	350.028	74.0741
21:24:00.070	91.4	-0.0454827	350.028	74.0741
21:24:00.080	91.41	-0.0417209	350.028	74.0741
21:24:00.090	91.42	-0.0466393	350.028	74.0741
21:24:00.100	91.43	-0.0440127	350.028	74.0741
21:24:00.110	91.44	-0.0312721	350.028	74.0741
21:24:00.120	91.45	-0.0300035	350.028	74.0741
21:24:00.130	91.46	-0.0365004	350.028	74.0741
21:24:00.140	91.47	-0.035756	350.028	74.0741
21:24:00.150	91.48	-0.0364927	350.028	74.0741
21:24:00.160	91.49	-0.0314951	350.028	74.0741
21:24:00.170	91.5	-0.0309355	350.028	74.0741
21:24:00.180	91.51	-0.0275927	350.028	74.0741
21:24:00.190	91.52	-0.0328947	350.028	74.0741
21:24:00.200	91.53	-0.0445231	350.028	74.0741
21:24:00.210	91.54	-0.0427652	350.028	74.0741
21:24:00.220	91.55	-0.0356122	350.028	74.0741
21:24:00.230	91.56	-0.0450793	350.028	74.0741
21:24:00.240	91.57	-0.0636887	350.028	74.0741
21:24:00.250	91.58	-0.0733992	350.028	74.0741
21:24:00.260	91.59	-0.0639744	350.028	74.0741
21:24:00.270	91.6	-0.0377965	350.028	74.0741
21:24:00.280	91.61	-0.023818	350.028	74.0741
21:24:00.290	91.62	-0.0208278	350.028	74.0741
21:24:00.300	91.63	-0.0249899	350.028	74.0741
21:24:00.310	91.64	-0.0167429	350.028	74.0741
21:24:00.320	91.65	-0.0227099	350.028	74.0741
21:24:00.330	91.66	-0.0353707	350.028	74.0741
21:24:00.340	91.67	-0.0343673	350.028	74.0741
21:24:00.350	91.68	-0.0100454	350.028	74.0741
21:24:00.360	91.69	0.0120795	350.028	74.0741
21:24:00.370	91.7	0.0146725	350.028	74.0741
21:24:00.380	91.71	0.0221846	350.028	74.0741
21:24:00.390	91.72	0.0170014	350.028	74.0741
21:24:00.400	91.73	0.00648301	350.028	74.0741
21:24:00.410	91.74	-0.0121628	350.028	74.0741
21:24:00.420	91.75	-0.00584122	350.028	74.0741
21:24:00.430	91.76	0.00520605	350.028	74.0741
21:24:00.440	91.77	0.0163385	350.028	74.0741
21:24:00.450	91.78	0.055409	350.028	74.0741
21:24:00.460	91.79	0.0959194	350.028	74.0741
21:24:00.470	91.8	0.12188	350.028	74.0741
21:24:00.480	91.81	0.127797	350.028	74.0741
21:24:00.490	91.82	0.132355	350.028	74.0741
21:24:00.500	91.83	0.153247	350.028	74.0741
21:24:00.510	91.84	0.17179	350.028	74.0741
21:24:00.520	91.85	0.173757	350.028	74.0741
21:24:00.530	91.86	0.174441	350.028	74.0741
21:24:00.540	91.87	0.197521	350.028	74.0741
21:24:00.550	91.88	0.211002	350.028	90.9091
21:24:00.560	91.89	0.168906	350.028	90.9091
21:24:00.570	91.9	0.0939101	350.028	90.9091
21:24:00.580	91.91	0.0303841	350.028	90.9091
21:24:00.590	91.92	-0.0128537	350.028	90.9091
21:24:00.600	91.93	-0.0491366	350.028	90.9091
21:24:00.610	91.94	-0.0811646	350.028	90.9091
21:24:00.620	91.95	-0.0979558	350.028	90.9091
21:24:00.630	91.96	-0.103884	350.028	90.9091
21:24:00.640	91.97	-0.0966363	350.028	90.9091
21:24:00.650	91.98	-0.0878477	350.028	90.9091
21:24:00.660	91.99	-0.0733026	350.028	90.9091
21:24:00.670	92	-0.0613995	350.028	90.9091
21:24:00.680	92.01	-0.0674446	350.028	90.9091
21:24:00.690	92.02	-0.0851538	350.028	90.9091
21:24:00.700	92.03	-0.0873642	350.028	90.9091
21:24:00.710	92.04	-0.0816344	350.028	90.9091
21:24:00.720	92.05	-0.0644956	350.028	90.9091
21:24:00.730	92.06	-0.0399091	350.028	90.9091
21:24:00.740	92.07	-0.015703	350.028	90.9091
21:24:00.750	92.08	-0.00119451	350.028	90.9091
21:24:00.760	92.09	0.0183464	350.028	90.9091
21:24:00.770	92.1	0.0375659	350.028	90.9091
21:24:00.780	92.11	0.0534054	350.028	90.9091
21:24:00.790	92.12	0.0573509	350.028	90.9091
21:24:00.800	92.13	0.0643098	350.028	90.9091
21:24:00.810	92.14	0.0505085	350.028	90.9091
21:24:00.820	92.15	0.0253129	350.028	90.9091
21:24:00.830	92.16	-0.00707458	350.028	90.9091
21:24:00.840	92.17	-0.0391484	350.028	90.9091
21:24:00.850	92.18	-0.0576837	350.028	90.9091
21:24:00.860	92.19	-0.0618132	350.028	90.9091
21:24:00.870	92.2	-0.0476418	350.028	90.9091
21:24:00.880	92.21	-0.0310886	350.028	90.9091
21:24:00.890	92.22	-0.00747004	350.028	90.9091
21:24:00.900	92.23	-0.00530462	350.028	90.9091
21:24:00.910	92.24	-0.0127278	350.028	90.9091
21:24:00.920	92.25	-0.0113174	350.028	90.9091
21:24:00.930	92.26	0.00174567	350.028	90.9091
21:24:00.940	92.27	0.0231206	350.028	90.9091
21:24:00.950	92.28	0.0396256	350.028	90.9091
21:24:00.960	92.29	0.0522702	350.028	90.9091
21:24:00.970	92.3	0.0550931	350.028	90.9091
21:24:00.980	92.31	0.052444	350.028	90.9091
21:24:00.990	92.32	0.032354	350.028	90.9091
21:24:01.000	92.33	0.0163651	350.028	90.9091
21:24:01.010	92.34	0.00883455	350.028	90.9091
21:24:01.020	92.35	0.000650181	350.028	90.9091
21:24:01.030	92.36	-0.00791247	350.028	90.9091
21:24:01.040	92.37	-0.00687551	350.028	90.9091
21:24:01.050	92.38	0.00131716	350.028	90.9091
21:24:01.060	92.39	0.00268119	350.028	90.9091
21:24:01.070	92.4	0.00865037	350.028	90.9091
21:24:01.080	92.41	0.00843255	350.028	90.9091
21:24:01.090	92.42	-0.00689006	350.028	90.9091
21:24:01.100	92.43	-0.0257432	350.028	90.9091
21:24:01.110	92.44	-0.0270755	350.028	90.9091
21:24:01.120	92.45	-0.0283137	350.028	90.9091
21:24:01.130	92.46	-0.0264235	350.028	90.9091
21:24:01.140	92.47	-0.0279287	350.028	90.9091
21:24:01.150	92.48	-0.0195615	350.028	90.9091
21:24:01.160	92.49	-0.00902307	350.028	90.9091
21:24:01.170	92.5	0.0185031	350.028	90.9091
21:24:01.180	92.51	0.0542255	350.028	90.9091
21:24:01.190	92.52	0.0903084	350.028	90.9091
21:24:01.200	92.53	0.115986	350.028	90.9091
21:24:01.210	92.54	0.147088	350.028	45.1128
21:24:01.220	92.55	0.142492	350.028	45.1128
21:24:01.230	92.56	0.102237	350.028	45.1128
21:24:01.240	92.57	0.0616977	350.028	45.1128
21:24:01.250	92.58	0.031447	350.028	45.1128
21:24:01.260	92.59	0.00127023	350.028	45.1128
21:24:01.270	92.6	-0.0231736	350.028	45.1128
21:24:01.280	92.61	-0.0395224	350.028	45.1128
21:24:01.290	92.62	-0.0522797	350.028	45.1128
21:24:01.300	92.63	-0.0638033	350.028	45.1128
21:24:01.310	92.64	-0.0792955	350.028	45.1128
21:24:01.320	92.65	-0.0923712	350.028	45.1128
21:24:01.330	92.66	-0.109672	350.028	45.1128
21:24:01.340	92.67	-0.121177	350.028	45.1128
21:24:01.350	92.68	-0.131376	350.028	45.1128
21:24:01.360	92.69	-0.150991	350.028	45.1128
21:24:01.370	92.7	-0.157833	350.028	45.1128
21:24:01.380	92.71	-0.135085	350.028	45.1128
21:24:01.390	92.72	-0.103586	350.028	45.1128
21:24:01.400	92.73	-0.094781	350.028	45.1128
21:24:01.410	92.74	-0.0952015	350.028	45.1128
21:24:01.420	92.75	-0.0810647	350.028	45.1128
21:24:01.430	92.76	-0.0656236	350.028	45.1128
21:24:01.440	92.77	-0.0709381	350.028	45.1128
21:24:01.450	92.78	-0.0585577	350.028	45.1128
21:24:01.460	92.79	-0.0376678	350.028	45.1128
21:24:01.470	92.8	-0.0386757	350.028	45.1128
21:24:01.480	92.81	-0.0730035	350.028	45.1128
21:24:01.490	92.82	-0.103015	350.028	45.1128
21:24:01.500	92.83	-0.10064	350.028	45.1128
21:24:01.510	92.84	-0.101157	350.028	45.1128
21:24:01.520	92.85	-0.0913906	350.028	45.1128
21:24:01.530	92.86	-0.0606676	350.028	45.1128
21:24:01.540	92.87	-0.0306764	350.028	45.1128
21:24:01.550	92.88	-0.0205032	350.028	45.1128
21:24:01.560	92.89	-0.0344684	350.028	45.1128
21:24:01.570	92.9	-0.0480676	350.028	45.1128
21:24:01.580	92.91	-0.0578012	350.028	45.1128
21:24:01.590	92.92	-0.0499927	350.028	45.1128
21:24:01.600	92.93	-0.0412422	350.028	45.1128
21:24:01.610	92.94	-0.0246561	350.028	45.1128
21:24:01.620	92.95	-0.0108709	350.028	45.1128
21:24:01.630	92.96	-0.006157	350.028	45.1128
21:24:01.640	92.97	-0.0131865	350.028	45.1128
21:24:01.650	92.98	-0.0297638	350.028	45.1128
21:24:01.660	92.99	-0.0313337	350.028	45.1128
21:24:01.670	93	-0.0259807	350.028	45.1128
21:24:01.680	93.01	-0.0269929	350.028	45.1128
21:24:01.690	93.02	-0.0370545	350.028	45.1128
21:24:01.700	93.03	-0.0633469	350.028	45.1128
21:24:01.710	93.04	-0.0699576	350.028	45.1128
21:24:01.720	93.05	-0.0677489	350.028	45.1128
21:24:01.730	93.06	-0.0720965	350.028	45.1128
21:24:01.740	93.07	-0.0816432	350.028	45.1128
21:24:01.750	93.08	-0.0764981	350.028	45.1128
21:24:01.760	93.09	-0.0612113	350.028	45.1128
21:24:01.770	93.1	-0.066095	350.028	45.1128
